carrier_code,date,flight_number,tail_number,destination_airport,scheduled_departure_time,actual_departure_time,scheduled_elapsed_time,actual_elapsed_time,departure_delay,wheels_off_time,taxi_out_time,delay_carrier,delay_weather,delay_national_aviation_system,delay_security,delay_late_aircraft_arrival
AS,2023-01-08,830,N479AS,SJC,13:00:00,13:36:00,320,274,36,13:54:00,18,0,0,0,0,0
AS,2023-01-08,834,N979AK,PDX,17:00:00,17:39:00,340,307,39,18:02:00,23,0,0,0,0,0
AS,2023-01-08,866,N928AK,LAX,16:20:00,17:47:00,339,298,87,18:14:00,27,0,0,0,0,46
AS,2023-01-08,891,N946AK,SEA,23:50:00,00:19:00,365,349,29,00:50:00,31,0,0,0,0,0
AS,2023-01-08,892,N464AS,SAN,13:40:00,14:31:00,340,315,51,14:52:00,21,0,0,0,0,26
AS,2023-01-08,896,N440AS,SEA,11:50:00,12:04:00,360,334,14,12:34:00,30,0,0,0,0,0
AS,2023-01-08,942,N478AS,SEA,14:45:00,15:52:00,360,330,67,16:16:00,24,37,0,0,0,0
AS,2023-01-08,1422,N483AS,ANC,23:35:00,00:11:00,374,409,36,00:48:00,37,11,0,35,0,25
AS,2023-01-09,802,N491AS,SEA,21:05:00,21:05:00,355,332,0,21:26:00,21,0,0,0,0,0
AS,2023-01-09,828,N462AS,ANC,23:45:00,00:50:00,368,343,65,01:13:00,23,40,0,0,0,0
AS,2023-01-09,834,N291BT,PDX,16:50:00,16:56:00,344,325,6,17:21:00,25,0,0,0,0,0
AS,2023-01-09,848,N924AK,SEA,23:55:00,00:17:00,355,334,22,00:39:00,22,0,0,0,0,0
AS,2023-01-09,866,N931AK,LAX,16:15:00,18:46:00,335,328,151,19:04:00,18,0,0,0,0,144
AS,2023-01-09,876,N932AK,SFO,14:40:00,14:39:00,310,289,-1,14:57:00,18,0,0,0,0,0
AS,2023-01-09,888,N934AK,SEA,12:10:00,12:09:00,358,362,-1,12:26:00,17,0,0,0,0,0
AS,2023-01-09,892,N579AS,SAN,15:15:00,16:36:00,336,325,81,16:54:00,18,0,0,0,0,70
AS,2023-01-09,896,N913AK,SEA,13:45:00,15:03:00,358,343,78,15:23:00,20,0,0,0,0,63
AS,2023-01-10,802,N929AK,SEA,21:05:00,21:34:00,355,305,29,21:57:00,23,0,0,0,0,0
AS,2023-01-10,828,N948AK,ANC,23:45:00,01:18:00,368,366,93,01:45:00,27,14,0,0,0,77
AS,2023-01-10,830,N972AK,SJC,12:50:00,12:57:00,315,275,7,13:12:00,15,0,0,0,0,0
AS,2023-01-10,834,N409AS,PDX,16:50:00,17:18:00,344,295,28,17:45:00,27,0,0,0,0,0
AS,2023-01-10,848,N971AK,SEA,23:55:00,01:47:00,355,296,112,02:05:00,18,0,0,0,0,53
AS,2023-01-10,852,N402AS,LAX,22:30:00,22:47:00,335,299,17,23:08:00,21,0,0,0,0,0
AS,2023-01-10,858,N933AK,PDX,22:20:00,22:58:00,335,293,38,23:23:00,25,0,0,0,0,0
AS,2023-01-10,866,N935AK,LAX,16:15:00,18:20:00,335,302,125,18:39:00,19,0,0,0,0,92
