Detailed Statistics Departures  
Origin Airport: Honolulu, HI: Daniel K Inouye International (HNL)
Airline: Alaska Airlines Inc. (AS)
Month(s): May
Day(s): 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30 and 31
Year(s): 2024

Carrier Code,Date (MM/DD/YYYY),Flight Number,Tail Number,Destination Airport,Scheduled departure time,Actual departure time,Scheduled elapsed time (Minutes),Actual elapsed time (Minutes),Departure delay (Minutes),Wheels-off time,Taxi-Out time (Minutes),Delay Carrier (Minutes),Delay Weather (Minutes),Delay National Aviation System (Minutes),Delay Security (Minutes),Delay Late Aircraft Arrival (Minutes)
"AS","05/07/2024","0834","N478AS","PDX","12:08","13:16","337","327","68","13:34","18","58","0","0","0","0"
"AS","05/07/2024","0849","N706AL","PAE","14:27","14:19","338","357","-8","14:49","30","0","0","0","0","0"
"AS","05/07/2024","0866","N926AK","LAX","15:24","17:00","334","329","96","17:24","24","91","0","0","0","0"
"AS","05/07/2024","0876","N929AK","SFO","13:59","14:34","317","324","35","14:59","25","17","0","7","0","18"
"AS","05/07/2024","0888","N934AK","SEA","07:00","06:53","354","352","-7","07:18","25","0","0","0","0","0"
"AS","05/07/2024","0892","N918AK","SAN","11:08","11:00","335","332","-8","11:25","25","0","0","0","0","0"
"AS","05/07/2024","0896","N428AS","SEA","15:59","16:16","348","347","17","16:40","24","16","0","0","0","0"
"AS","05/08/2024","0802","N977AK","SEA","21:20","21:20","348","340","0","21:39","19","0","0","0","0","0"
"AS","05/08/2024","0816","N493AS","SEA","10:41","10:37","351","347","-4","11:02","25","0","0","0","0","0"
"AS","05/08/2024","0828","N402AS","ANC","22:22","22:14","365","327","-8","22:36","22","0","0","0","0","0"
"AS","05/08/2024","0830","N428AS","SJC","12:51","12:41","309","314","-10","13:03","22","0","0","0","0","0"
"AS","05/08/2024","0834","N709AL","PDX","12:08","12:06","337","346","-2","12:38","32","0","0","0","0","0"
"AS","05/08/2024","0849","N915AK","PAE","14:27","15:36","338","352","69","15:54","18","0","0","14","0","69"
"AS","05/08/2024","0866","N968AK","LAX","15:24","15:20","334","320","-4","15:41","21","0","0","0","0","0"
"AS","05/08/2024","0876","N706AL","SFO","13:59","13:51","317","309","-8","14:08","17","0","0","0","0","0"
"AS","05/08/2024","0888","N954AK","SEA","07:00","07:08","354","346","8","07:33","25","0","0","0","0","0"
"AS","05/08/2024","0892","N934AK","SAN","11:08","11:08","335","327","0","11:28","20","0","0","0","0","0"
"AS","05/08/2024","0896","N467AS","SEA","15:59","17:36","348","348","97","17:59","23","97","0","0","0","0"
"AS","05/09/2024","0802","N967AK","SEA","21:20","21:28","348","344","8","21:46","18","0","0","0","0","0"
"AS","05/09/2024","0816","N428AS","SEA","10:41","10:47","351","345","6","11:09","22","0","0","0","0","0"
"AS","05/09/2024","0828","N586AS","ANC","22:22","23:39","365","355","77","00:04","25","0","0","0","0","67"
"AS","05/09/2024","0830","N928AK","SJC","12:51","12:53","309","310","2","13:12","19","0","0","0","0","0"
"AS","05/09/2024","0834","N973AK","PDX","12:08","12:12","337","338","4","12:39","27","0","0","0","0","0"
"AS","05/09/2024","0849","N985AK","PAE","14:27","16:59","338","357","152","17:29","30","20","0","19","0","132"
"AS","05/09/2024","0866","N962AK","LAX","15:24","15:19","334","323","-5","15:37","18","0","0","0","0","0"
"AS","05/09/2024","0876","N915AK","SFO","13:59","13:50","317","341","-9","14:09","19","0","0","15","0","0"
"AS","05/09/2024","0888","N920AK","SEA","07:00","07:43","354","344","43","07:59","16","33","0","0","0","0"
"AS","05/09/2024","0892","N433AS","SAN","11:08","11:30","335","330","22","11:57","27","17","0","0","0","0"
"AS","05/09/2024","0896","N453AS","SEA","15:59","16:12","348","347","13","16:34","22","0","0","0","0","0"
"AS","05/10/2024","0802","N933AK","SEA","20:30","20:28","348","339","-2","20:49","21","0","0","0","0","0"
"AS","05/10/2024","0816","N928AK","SEA","10:41","11:00","351","373","19","11:39","39","19","0","22","0","0"
"AS","05/10/2024","0828","N955AK","ANC","22:22","22:56","365","366","34","23:12","16","17","0","1","0","17"
"AS","05/10/2024","0830","N976AK","SJC","12:51","12:45","309","308","-6","13:08","23","0","0","0","0","0"
"AS","05/10/2024","0834","N538AS","PDX","12:08","12:17","337","350","9","12:47","30","0","0","13","0","9"
"AS","05/10/2024","0849","N934AK","PAE","14:27","14:29","338","355","2","14:52","23","0","0","19","0","0"
"AS","05/10/2024","0866","N457AS","LAX","15:24","15:28","334","331","4","15:51","23","0","0","0","0","0"
"AS","05/10/2024","0876","N985AK","SFO","13:59","13:56","317","302","-3","14:12","16","0","0","0","0","0"
"AS","05/10/2024","0886","N975AK","SEA","23:40","23:31","350","349","-9","23:54","23","0","0","0","0","0"
"AS","05/10/2024","0888","N955AK","SEA","07:00","06:58","354","340","-2","07:18","20","0","0","0","0","0"
"AS","05/10/2024","0892","N983AK","SAN","11:08","11:13","335","327","5","11:41","28","0","0","0","0","0"
"AS","05/10/2024","0896","N912AK","SEA","15:59","16:01","348","353","2","16:29","28","0","0","0","0","0"
"AS","05/11/2024","0802","N973AK","SEA","20:30","20:23","348","359","-7","20:46","23","0","0","0","0","0"
"AS","05/11/2024","0816","N976AK","SEA","10:41","10:37","351","353","-4","11:03","26","0","0","0","0","0"
"AS","05/11/2024","0828","N984AK","ANC","22:22","22:18","365","372","-4","22:38","20","0","0","0","0","0"
"AS","05/11/2024","0834","N407AS","PDX","12:08","12:05","337","336","-3","12:24","19","0","0","0","0","0"
"AS","05/11/2024","0838","N941AK","SJC","14:27","15:17","309","307","50","15:43","26","0","0","0","0","48"
"AS","05/11/2024","0847","N474AS","PAE","12:51","13:10","338","356","19","13:36","26","0","19","18","0","0"
"AS","05/11/2024","0866","N448AS","LAX","15:24","16:09","334","322","45","16:30","21","0","0","0","0","33"
"AS","05/11/2024","0876","N431AS","SFO","13:59","13:55","317","307","-4","14:20","25","0","0","0","0","0"
"AS","05/11/2024","0886","N949AK","SEA","23:40","23:41","350","357","1","00:01","20","0","0","0","0","0"
"AS","05/11/2024","0888","N952AK","SEA","07:00","06:54","354","349","-6","07:15","21","0","0","0","0","0"
"AS","05/11/2024","0892","N457AS","SAN","11:08","11:07","335","326","-1","11:30","23","0","0","0","0","0"
"AS","05/11/2024","0896","N948AK","SEA","15:59","15:54","348","364","-5","16:20","26","0","0","0","0","0"
"AS","05/12/2024","0802","N407AS","SEA","20:30","20:28","348","368","-2","20:53","25","0","0","18","0","0"
"AS","05/12/2024","0816","N941AK","SEA","10:41","10:38","351","372","-3","11:02","24","0","0","18","0","0"
"AS","05/12/2024","0828","N967AK","ANC","22:22","22:19","365","331","-3","22:37","18","0","0","0","0","0"
"AS","05/12/2024","0830","N705AL","SJC","12:51","14:03","309","322","72","14:41","38","72","0","13","0","0"
"AS","05/12/2024","0834","N596AS","PDX","12:08","12:02","337","349","-6","12:21","19","0","0","0","0","0"
"AS","05/12/2024","0849","N709AL","PAE","14:27","14:17","338","381","-10","14:45","28","0","0","33","0","0"
"AS","05/12/2024","0866","N919AK","LAX","15:24","15:24","334","310","0","15:46","22","0","0","0","0","0"
"AS","05/12/2024","0876","N474AS","SFO","13:59","14:03","317","310","4","14:27","24","0","0","0","0","0"
"AS","05/12/2024","0886","N568AS","SEA","23:40","23:38","350","376","-2","24:00","22","0","0","24","0","0"
"AS","05/12/2024","0888","N946AK","SEA","07:00","07:10","354","368","10","07:42","32","10","0","14","0","0"
"AS","05/12/2024","0892","N462AS","SAN","11:08","10:56","335","322","-12","11:18","22","0","0","0","0","0"
"AS","05/12/2024","0896","N956AK","SEA","15:59","15:53","348","359","-6","16:12","19","0","0","0","0","0"
"AS","05/13/2024","0802","N984AK","SEA","21:20","21:15","348","366","-5","21:36","21","0","0","0","0","0"
"AS","05/13/2024","0816","N976AK","SEA","10:41","10:37","351","375","-4","11:03","26","0","0","20","0","0"
"AS","05/13/2024","0828","N448AS","ANC","22:22","22:23","365","331","1","22:40","17","0","0","0","0","0"
"AS","05/13/2024","0830","N407AS","SJC","12:51","12:52","309","337","1","13:20","28","0","0","29","0","0"
"AS","05/13/2024","0834","N933AK","PDX","12:08","12:05","337","364","-3","12:38","33","0","0","24","0","0"
"AS","05/13/2024","0849","N462AS","PAE","14:27","14:28","338","357","1","14:44","16","0","0","20","0","0"
"AS","05/13/2024","0866","N461AS","LAX","15:24","15:19","334","337","-5","15:45","26","0","0","0","0","0"
"AS","05/13/2024","0876","N709AL","SFO","13:59","13:55","317","325","-4","14:19","24","0","0","0","0","0"
"AS","05/13/2024","0888","N941AK","SEA","07:00","06:54","354","372","-6","07:19","25","0","0","0","0","0"
"AS","05/13/2024","0892","N483AS","SAN","11:08","11:07","335","335","-1","11:34","27","0","0","0","0","0"
"AS","05/13/2024","0896","N494AS","SEA","15:59","16:05","348","352","6","16:23","18","0","0","0","0","0"
"AS","05/14/2024","0802","N709AL","SEA","21:20","21:19","348","357","-1","21:36","17","0","0","0","0","0"
"AS","05/14/2024","0816","N407AS","SEA","10:41","10:41","351","359","0","11:04","23","0","0","0","0","0"
"AS","05/14/2024","0828","N949AK","ANC","22:22","22:40","365","340","18","22:57","17","0","0","0","0","0"
"AS","05/14/2024","0830","N947AK","SJC","12:51","12:38","309","330","-13","13:00","22","0","0","0","0","0"
"AS","05/14/2024","0834","N933AK","PDX","12:08","12:05","337","344","-3","12:26","21","0","0","0","0","0"
"AS","05/14/2024","0849","N913AK","PAE","14:27","14:23","338","342","-4","14:40","17","0","0","0","0","0"
"AS","05/14/2024","0866","N918AK","LAX","15:24","15:16","334","361","-8","15:40","24","0","0","19","0","0"
"AS","05/14/2024","0876","N703AL","SFO","13:59","13:52","317","335","-7","14:12","20","0","0","0","0","0"
"AS","05/14/2024","0888","N442AS","SEA","07:00","07:05","354","360","5","07:25","20","0","0","0","0","0"
"AS","05/14/2024","0892","N903AK","SAN","11:08","11:04","335","325","-4","11:27","23","0","0","0","0","0"
"AS","05/14/2024","0896","N924AK","SEA","15:59","17:31","348","347","92","17:48","17","12","0","0","0","79"
"AS","05/15/2024","0802","N491AS","SEA","21:20","21:10","348","364","-10","21:36","26","0","0","0","0","0"
"AS","05/15/2024","0816","N947AK","SEA","10:41","10:38","351","347","-3","11:03","25","0","0","0","0","0"
"AS","05/15/2024","0828","N407AS","ANC","22:22","22:23","365","351","1","22:42","19","0","0","0","0","0"
"AS","05/15/2024","0830","N409AS","SJC","12:51","12:42","309","330","-9","13:08","26","0","0","0","0","0"
"AS","05/15/2024","0834","N928AK","PDX","12:08","12:12","337","354","4","12:40","28","0","0","21","0","0"
"AS","05/15/2024","0848","N461AS","SEA","23:10","23:11","350","367","1","23:35","24","0","0","18","0","0"
"AS","05/15/2024","0866","N917AK","LAX","15:24","15:27","334","341","3","15:55","28","0","0","0","0","0"
"AS","05/15/2024","0876","N913AK","SFO","13:59","13:49","317","332","-10","14:14","25","0","0","0","0","0"
"AS","05/15/2024","0886","N462AS","SEA","15:59","16:27","348","355","28","16:47","20","28","0","7","0","0"
"AS","05/15/2024","0888","N408AS","SEA","07:00","07:03","354","358","3","07:29","26","0","0","0","0","0"
"AS","05/15/2024","0892","N956AK","SAN","11:08","11:04","335","333","-4","11:33","29","0","0","0","0","0"
"AS","05/16/2024","0802","N972AK","SEA","20:07","01:18","353","372","311","01:54","36","3","0","19","0","308"
"AS","05/16/2024","0824","N929AK","SEA","07:00","07:05","350","357","5","07:33","28","0","0","0","0","0"
"AS","05/16/2024","0828","N431AS","ANC","22:22","22:23","361","350","1","22:42","19","0","0","0","0","0"
"AS","05/16/2024","0830","N943AK","SJC","15:41","15:45","318","320","4","16:12","27","0","0","0","0","0"
"AS","05/16/2024","0834","N492AS","PDX","12:08","11:59","339","343","-9","12:23","24","0","0","0","0","0"
"AS","05/16/2024","0848","N453AS","SEA","23:10","23:15","350","375","5","23:39","24","0","0","30","0","0"
"AS","05/16/2024","0866","N537AS","LAX","15:19","15:21","340","334","2","15:46","25","0","0","0","0","0"
"AS","05/16/2024","0876","N938AK","SFO","13:26","13:27","323","319","1","13:54","27","0","0","0","0","0"
"AS","05/16/2024","0888","N493AS","SEA","10:39","10:47","352","353","8","11:11","24","0","0","0","0","0"
"AS","05/16/2024","0892","N917AK","SAN","11:00","11:00","348","339","0","11:27","27","0","0","0","0","0"
"AS","05/16/2024","0896","N408AS","SEA","14:00","13:53","353","344","-7","14:17","24","0","0","0","0","0"
"AS","05/17/2024","0802","N479AS","SEA","20:07","19:56","353","347","-11","20:19","23","0","0","0","0","0"
