Detailed Statistics Departures  
Origin Airport: Honolulu, HI: Daniel K Inouye International (HNL)
Airline: Alaska Airlines Inc. (AS)
Month(s): July
Day(s): 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30 and 31
Year(s): 2024

Carrier Code,Date (MM/DD/YYYY),Flight Number,Tail Number,Destination Airport,Scheduled departure time,Actual departure time,Scheduled elapsed time (Minutes),Actual elapsed time (Minutes),Departure delay (Minutes),Wheels-off time,Taxi-Out time (Minutes),Delay Carrier (Minutes),Delay Weather (Minutes),Delay National Aviation System (Minutes),Delay Security (Minutes),Delay Late Aircraft Arrival (Minutes)
"AS","07/04/2024","1110","N924AK","SAN","22:38","23:12","337","323","34","23:29","17","0","0","0","0","20"
"AS","07/05/2024","0293","N529AS","SEA","23:00","22:55","350","332","-5","23:18","23","0","0","0","0","0"
"AS","07/05/2024","0571","N919AK","SFO","21:35","21:29","310","314","-6","21:57","28","0","0","0","0","0"
"AS","07/05/2024","0802","N978AK","SEA","20:10","20:09","350","329","-1","20:28","19","0","0","0","0","0"
"AS","07/05/2024","0816","N487AS","SEA","10:32","10:25","353","339","-7","10:57","32","0","0","0","0","0"
"AS","07/05/2024","0828","N493AS","ANC","21:07","21:01","373","358","-6","21:23","22","0","0","0","0","0"
"AS","07/05/2024","0830","N705AL","SJC","15:48","16:12","311","315","24","16:40","28","0","0","4","0","24"
"AS","07/05/2024","0834","N722AL","PDX","12:00","12:29","330","317","29","12:48","19","16","0","0","0","0"
"AS","07/05/2024","0866","N984AK","LAX","14:05","14:13","340","343","8","14:46","33","0","0","0","0","0"
"AS","07/05/2024","0876","N946AK","SFO","13:18","13:13","307","309","-5","13:40","27","0","0","0","0","0"
"AS","07/05/2024","0888","N459AS","SEA","07:00","06:59","353","338","-1","07:24","25","0","0","0","0","0"
"AS","07/05/2024","0892","N915AK","SAN","11:04","11:02","337","332","-2","11:25","23","0","0","0","0","0"
"AS","07/05/2024","0896","N935AK","SEA","15:09","15:53","350","328","44","16:11","18","22","0","0","0","0"
"AS","07/05/2024","1110","N536AS","SAN","22:38","22:30","337","371","-8","22:51","21","0","0","26","0","0"
"AS","07/06/2024","0293","N706AL","SEA","23:00","22:54","350","323","-6","23:12","18","0","0","0","0","0"
"AS","07/06/2024","0571","N955AK","SFO","21:35","21:26","310","303","-9","21:45","19","0","0","0","0","0"
"AS","07/06/2024","0802","N440AS","SEA","20:10","20:01","350","328","-9","20:25","24","0","0","0","0","0"
"AS","07/06/2024","0816","N942AK","SEA","10:32","10:23","353","334","-9","10:45","22","0","0","0","0","0"
"AS","07/06/2024","0828","N495AS","ANC","21:07","20:55","373","352","-12","21:12","17","0","0","0","0","0"
"AS","07/06/2024","0830","N985AK","SJC","15:48","16:03","311","295","15","16:18","15","0","0","0","0","0"
"AS","07/06/2024","0834","N976AK","PDX","12:00","11:50","330","326","-10","12:14","24","0","0","0","0","0"
"AS","07/06/2024","0866","N590AS","LAX","14:05","14:51","340","353","46","15:15","24","2","0","13","0","44"
"AS","07/06/2024","0876","N487AS","SFO","13:18","13:08","307","306","-10","13:30","22","0","0","0","0","0"
"AS","07/06/2024","0888","N921AK","SEA","07:00","06:53","353","330","-7","07:17","24","0","0","0","0","0"
"AS","07/06/2024","0892","N478AS","SAN","11:04","10:55","337","337","-9","11:14","19","0","0","0","0","0"
"AS","07/06/2024","0896","N403AS","SEA","15:09","15:28","350","322","19","15:46","18","0","0","0","0","0"
"AS","07/06/2024","1110","N946AK","SAN","22:38","22:36","337","347","-2","22:52","16","0","0","0","0","0"
"AS","07/07/2024","0293","N570AS","SEA","23:00","22:53","350","332","-7","23:11","18","0","0","0","0","0"
"AS","07/07/2024","0571","N903AK","SFO","21:35","21:29","310","302","-6","21:47","18","0","0","0","0","0"
"AS","07/07/2024","0802","N942AK","SEA","20:10","20:06","350","315","-4","20:23","17","0","0","0","0","0"
"AS","07/07/2024","0816","N975AK","SEA","10:32","10:22","353","352","-10","10:57","35","0","0","0","0","0"
"AS","07/07/2024","0828","N979AK","ANC","21:07","21:04","373","332","-3","21:21","17","0","0","0","0","0"
"AS","07/07/2024","0830","N918AK","SJC","15:48","16:30","311","303","42","16:52","22","0","0","0","0","34"
"AS","07/07/2024","0834","N976AK","PDX","12:00","11:46","330","320","-14","12:10","24","0","0","0","0","0"
"AS","07/07/2024","0866","N713AL","LAX","14:05","15:22","340","329","77","15:42","20","66","0","0","0","0"
"AS","07/07/2024","0876","N929AK","SFO","13:18","14:27","307","302","69","14:47","20","0","0","0","0","64"
"AS","07/07/2024","0888","N703AL","SEA","07:00","07:00","353","319","0","07:14","14","0","0","0","0","0"
"AS","07/07/2024","0892","N448AS","SAN","11:04","10:54","337","351","-10","11:26","32","0","0","0","0","0"
"AS","07/07/2024","0896","N413AS","SEA","15:09","15:25","350","338","16","15:51","26","0","0","0","0","0"
"AS","07/07/2024","1110","N984AK","SAN","22:38","22:31","337","343","-7","22:52","21","0","0","0","0","0"
"AS","07/08/2024","0293","N587AS","SEA","23:00","22:57","350","327","-3","23:18","21","0","0","0","0","0"
"AS","07/08/2024","0571","N952AK","SFO","21:35","22:01","310","317","26","22:30","29","2","0","7","0","24"
"AS","07/08/2024","0802","N924AK","SEA","20:10","20:44","350","323","34","21:10","26","0","0","0","0","0"
"AS","07/08/2024","0816","N440AS","SEA","10:32","10:24","353","333","-8","10:43","19","0","0","0","0","0"
"AS","07/08/2024","0828","N413AS","ANC","21:07","21:00","373","358","-7","21:24","24","0","0","0","0","0"
"AS","07/08/2024","0830","N976AK","SJC","15:48","15:59","311","310","11","16:24","25","0","0","0","0","0"
"AS","07/08/2024","0834","N977AK","PDX","12:00","11:52","330","313","-8","12:14","22","0","0","0","0","0"
"AS","07/08/2024","0866","N919AK","LAX","14:05","13:57","340","345","-8","14:20","23","0","0","0","0","0"
"AS","07/08/2024","0876","N710AL","SFO","13:18","13:12","307","309","-6","13:34","22","0","0","0","0","0"
"AS","07/08/2024","0888","N459AS","SEA","07:00","06:59","353","322","-1","07:20","21","0","0","0","0","0"
"AS","07/08/2024","0892","N713AL","SAN","11:04","11:05","337","352","1","11:24","19","0","0","16","0","0"
"AS","07/08/2024","0896","N972AK","SEA","15:09","15:03","350","331","-6","15:24","21","0","0","0","0","0"
"AS","07/08/2024","1110","N949AK","SAN","22:38","23:10","337","332","32","23:28","18","0","0","0","0","27"
"AS","07/09/2024","0293","N592AS","SEA","23:00","22:54","350","326","-6","23:11","17","0","0","0","0","0"
"AS","07/09/2024","0571","N492AS","SFO","21:35","21:31","310","332","-4","21:55","24","0","0","18","0","0"
"AS","07/09/2024","0802","N713AL","SEA","20:10","20:13","350","326","3","20:41","28","0","0","0","0","0"
"AS","07/09/2024","0816","N976AK","SEA","10:32","10:25","353","327","-7","10:50","25","0","0","0","0","0"
"AS","07/09/2024","0828","N926AK","ANC","21:07","21:01","373","371","-6","21:30","29","0","0","0","0","0"
"AS","07/09/2024","0830","N921AK","SJC","15:48","00:00","311","0","0","00:00","0","0","0","0","0","0"
"AS","07/09/2024","0834","N462AS","PDX","12:00","12:05","330","315","5","12:30","25","0","0","0","0","0"
"AS","07/09/2024","0866","N949AK","LAX","14:05","13:59","340","337","-6","14:18","19","0","0","0","0","0"
"AS","07/09/2024","0876","N918AK","SFO","13:18","13:36","307","333","18","14:02","26","9","0","26","0","9"
"AS","07/09/2024","0888","N948AK","SEA","07:00","07:02","353","321","2","07:23","21","0","0","0","0","0"
"AS","07/09/2024","0892","N960AK","SAN","11:04","11:04","337","335","0","11:23","19","0","0","0","0","0"
"AS","07/09/2024","0896","N943AK","SEA","15:09","15:11","350","320","2","15:30","19","0","0","0","0","0"
"AS","07/09/2024","1110","N568AS","SAN","22:38","01:02","337","390","144","01:29","27","0","0","53","0","144"
"AS","07/10/2024","0293","N557AS","SEA","23:00","23:24","350","345","24","23:41","17","19","0","0","0","0"
"AS","07/10/2024","0571","N483AS","SFO","21:35","21:30","310","331","-5","22:05","35","0","0","16","0","0"
"AS","07/10/2024","0802","N983AK","SEA","20:10","20:13","350","338","3","20:38","25","0","0","0","0","0"
"AS","07/10/2024","0816","N921AK","SEA","10:32","10:27","353","333","-5","10:53","26","0","0","0","0","0"
"AS","07/10/2024","0828","N462AS","ANC","21:07","21:48","373","352","41","22:10","22","0","0","0","0","20"
"AS","07/10/2024","0830","N967AK","SJC","15:48","00:00","311","0","0","00:00","0","0","0","0","0","0"
"AS","07/10/2024","0834","N955AK","PDX","12:00","12:10","330","338","10","12:49","39","5","0","8","0","5"
"AS","07/10/2024","0866","N960AK","LAX","14:05","15:45","340","350","100","16:10","25","4","0","10","0","96"
"AS","07/10/2024","0876","N931AK","SFO","13:18","13:25","307","305","7","13:44","19","0","0","0","0","0"
"AS","07/10/2024","0888","N976AK","SEA","07:00","06:57","353","322","-3","07:16","19","0","0","0","0","0"
"AS","07/10/2024","0892","N934AK","SAN","11:04","10:52","337","338","-12","11:14","22","0","0","0","0","0"
"AS","07/10/2024","0896","N984AK","SEA","15:09","14:57","350","323","-12","15:14","17","0","0","0","0","0"
"AS","07/10/2024","1110","N513AS","SAN","22:38","23:12","337","349","34","23:31","19","0","0","12","0","34"
"AS","07/11/2024","0293","N530AS","SEA","23:00","22:55","350","340","-5","23:16","21","0","0","0","0","0"
"AS","07/11/2024","0571","N440AS","SFO","21:35","21:30","310","315","-5","21:53","23","0","0","0","0","0"
"AS","07/11/2024","0802","N457AS","SEA","20:10","20:09","350","336","-1","20:32","23","0","0","0","0","0"
"AS","07/11/2024","0816","N912AK","SEA","10:32","10:24","353","340","-8","10:44","20","0","0","0","0","0"
"AS","07/11/2024","0828","N984AK","ANC","21:07","21:04","373","369","-3","21:30","26","0","0","0","0","0"
"AS","07/11/2024","0830","N971AK","SJC","15:48","16:13","311","309","25","16:30","17","0","0","0","0","23"
"AS","07/11/2024","0834","N713AL","PDX","12:00","11:51","330","322","-9","12:11","20","0","0","0","0","0"
"AS","07/11/2024","0866","N982AK","LAX","14:05","15:01","340","342","56","15:26","25","0","0","2","0","56"
"AS","07/11/2024","0876","N962AK","SFO","13:18","14:01","307","314","43","14:27","26","43","0","7","0","0"
"AS","07/11/2024","0888","N933AK","SEA","07:00","07:00","353","335","0","07:20","20","0","0","0","0","0"
"AS","07/11/2024","0892","N709AL","SAN","11:04","11:09","337","343","5","11:39","30","0","0","0","0","0"
"AS","07/11/2024","0896","N972AK","SEA","15:09","15:15","350","342","6","15:39","24","0","0","0","0","0"
"AS","07/11/2024","1110","N512AS","SAN","22:38","22:45","337","354","7","23:08","23","7","0","17","0","0"
"AS","07/12/2024","0293","N434AS","SEA","23:00","22:58","350","329","-2","23:13","15","0","0","0","0","0"
"AS","07/12/2024","0571","N962AK","SFO","21:35","21:34","310","307","-1","21:53","19","0","0","0","0","0"
"AS","07/12/2024","0802","N971AK","SEA","20:10","22:32","350","331","142","22:53","21","0","0","0","0","123"
"AS","07/12/2024","0816","N942AK","SEA","10:32","10:28","353","345","-4","10:52","24","0","0","0","0","0"
"AS","07/12/2024","0828","N407AS","ANC","21:07","21:02","373","358","-5","21:23","21","0","0","0","0","0"
"AS","07/12/2024","0830","N459AS","SJC","15:48","15:42","311","313","-6","16:00","18","0","0","0","0","0"
"AS","07/12/2024","0834","N706AL","PDX","12:00","13:34","330","323","94","13:58","24","87","0","0","0","0"
"AS","07/12/2024","0866","N964AK","LAX","14:05","14:12","340","338","7","14:41","29","0","0","0","0","0"
"AS","07/12/2024","0876","N946AK","SFO","13:18","13:09","307","315","-9","13:29","20","0","0","0","0","0"
"AS","07/12/2024","0888","N486AS","SEA","07:00","06:58","353","334","-2","07:17","19","0","0","0","0","0"
"AS","07/12/2024","0892","N979AK","SAN","11:04","10:55","337","341","-9","11:25","30","0","0","0","0","0"
"AS","07/12/2024","0896","N972AK","SEA","15:09","15:28","350","336","19","15:53","25","0","0","0","0","0"
"AS","07/12/2024","1110","N529AS","SAN","22:38","23:53","337","349","75","00:05","12","0","0","12","0","75"
"AS","07/13/2024","0293","N586AS","SEA","23:00","22:54","350","332","-6","23:14","20","0","0","0","0","0"
"AS","07/13/2024","0571","N946AK","SFO","21:35","00:07","310","302","152","00:29","22","144","0","0","0","0"
"AS","07/13/2024","0802","N963AK","SEA","20:10","20:26","350","333","16","20:49","23","0","0","0","0","0"
"AS","07/13/2024","0816","N967AK","SEA","10:32","10:29","353","335","-3","10:53","24","0","0","0","0","0"
"AS","07/13/2024","0828","N705AL","ANC","21:07","20:59","373","353","-8","21:19","20","0","0","0","0","0"
