Detailed Statistics Departures  
Origin Airport: Honolulu, HI: Daniel K Inouye International (HNL)
Airline: Alaska Airlines Inc. (AS)
Month(s): December
Day(s): 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30 and 31
Year(s): 2023

Carrier Code,Date (MM/DD/YYYY),Flight Number,Tail Number,Destination Airport,Scheduled departure time,Actual departure time,Scheduled elapsed time (Minutes),Actual elapsed time (Minutes),Departure delay (Minutes),Wheels-off time,Taxi-Out time (Minutes),Delay Carrier (Minutes),Delay Weather (Minutes),Delay National Aviation System (Minutes),Delay Security (Minutes),Delay Late Aircraft Arrival (Minutes)
"AS","12/06/2023","0896","N407AS","SEA","17:00","17:01","357","352","1","17:35","34","0","0","0","0","0"
"AS","12/07/2023","0802","N433AS","SEA","21:00","21:28","360","323","28","21:48","20","0","0","0","0","0"
"AS","12/07/2023","0804","N481AS","PAE","23:30","23:10","363","345","-20","23:37","27","0","0","0","0","0"
"AS","12/07/2023","0816","N941AK","SEA","12:14","12:05","357","340","-9","12:31","26","0","0","0","0","0"
"AS","12/07/2023","0828","N477AS","ANC","22:12","21:59","375","346","-13","22:30","31","0","0","0","0","0"
"AS","12/07/2023","0830","N903AK","SJC","16:40","16:22","319","324","-18","17:00","38","0","0","0","0","0"
"AS","12/07/2023","0834","N948AK","PDX","15:25","15:51","338","329","26","16:21","30","0","0","17","0","0"
"AS","12/07/2023","0848","N442AS","SEA","23:59","01:10","360","338","71","01:33","23","0","0","0","0","49"
"AS","12/07/2023","0866","N413AS","LAX","14:36","14:38","335","330","2","15:01","23","0","0","0","0","0"
"AS","12/07/2023","0876","N946AK","SFO","11:57","11:50","316","306","-7","12:15","25","0","0","0","0","0"
"AS","12/07/2023","0888","N985AK","SEA","07:00","06:55","359","352","-5","07:19","24","0","0","0","0","0"
"AS","12/07/2023","0892","N960AK","SAN","13:25","13:19","340","316","-6","13:42","23","0","0","0","0","0"
"AS","12/07/2023","0896","N912AK","SEA","17:00","16:57","357","330","-3","17:18","21","0","0","0","0","0"
"AS","12/08/2023","0802","N493AS","SEA","21:00","21:20","360","324","20","21:41","21","0","0","0","0","0"
"AS","12/08/2023","0804","N990AK","PAE","23:30","23:25","363","338","-5","23:57","32","0","0","0","0","0"
"AS","12/08/2023","0816","N413AS","SEA","12:14","12:11","357","335","-3","12:39","28","0","0","0","0","0"
"AS","12/08/2023","0828","N471AS","ANC","22:12","22:24","375","361","12","22:41","17","0","0","0","0","0"
"AS","12/08/2023","0830","N917AK","SJC","16:40","16:49","319","299","9","17:16","27","0","0","0","0","0"
"AS","12/08/2023","0834","N912AK","PDX","15:25","15:25","338","314","0","15:48","23","0","0","0","0","0"
"AS","12/08/2023","0848","N947AK","SEA","23:59","23:51","360","329","-8","00:11","20","0","0","0","0","0"
"AS","12/08/2023","0866","N481AS","LAX","14:36","14:50","335","323","14","15:12","22","0","0","0","0","0"
"AS","12/08/2023","0876","N903AK","SFO","11:57","11:51","316","299","-6","12:12","21","0","0","0","0","0"
"AS","12/08/2023","0888","N919AK","SEA","07:00","07:03","357","330","3","07:23","20","0","0","0","0","0"
"AS","12/08/2023","0892","N433AS","SAN","13:25","13:25","340","341","0","13:45","20","0","0","0","0","0"
