Detailed Statistics Departures  
Origin Airport: Honolulu, HI: Daniel K Inouye International (HNL)
Airline: Alaska Airlines Inc. (AS)
Month(s): February
Day(s): 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30 and 31
Year(s): 2024

Carrier Code,Date (MM/DD/YYYY),Flight Number,Tail Number,Destination Airport,Scheduled departure time,Actual departure time,Scheduled elapsed time (Minutes),Actual elapsed time (Minutes),Departure delay (Minutes),Wheels-off time,Taxi-Out time (Minutes),Delay Carrier (Minutes),Delay Weather (Minutes),Delay National Aviation System (Minutes),Delay Security (Minutes),Delay Late Aircraft Arrival (Minutes)
"AS","02/07/2024","0828","N912AK","ANC","23:05","23:01","367","365","-4","23:26","25","0","0","0","0","0"
"AS","02/07/2024","0830","N943AK","SJC","14:45","14:46","310","326","1","15:11","25","0","0","17","0","0"
"AS","02/07/2024","0834","N968AK","PDX","12:28","12:23","341","344","-5","12:52","29","0","0","0","0","0"
"AS","02/07/2024","0848","N946AK","SEA","23:59","23:52","355","371","-7","00:12","20","0","0","0","0","0"
"AS","02/07/2024","0866","N472AS","LAX","16:26","16:28","333","339","2","16:49","21","0","0","0","0","0"
"AS","02/07/2024","0876","N409AS","SFO","15:20","15:24","311","330","4","15:54","30","0","0","23","0","0"
"AS","02/07/2024","0888","N949AK","SEA","07:00","06:54","355","365","-6","07:26","32","0","0","0","0","0"
"AS","02/07/2024","0892","N977AK","SAN","13:55","14:09","340","342","14","14:36","27","14","0","2","0","0"
"AS","02/08/2024","0802","N948AK","SEA","21:20","21:09","355","351","-11","21:31","22","0","0","0","0","0"
"AS","02/08/2024","0804","N968AK","PAE","13:15","13:01","340","371","-14","13:22","21","0","0","17","0","0"
"AS","02/08/2024","0816","N943AK","SEA","11:42","11:34","358","368","-8","12:00","26","0","0","0","0","0"
"AS","02/08/2024","0828","N956AK","ANC","23:05","23:10","367","339","5","23:33","23","0","0","0","0","0"
"AS","02/08/2024","0830","N961AK","SJC","14:45","14:36","310","327","-9","15:02","26","0","0","0","0","0"
"AS","02/08/2024","0834","N468AS","PDX","12:28","12:20","341","361","-8","12:44","24","0","0","0","0","0"
"AS","02/08/2024","0848","N801AK","SEA","23:59","23:54","355","364","-5","00:24","30","0","0","0","0","0"
