Detailed Statistics Departures  
Origin Airport: Honolulu, HI: Daniel K Inouye International (HNL)
Airline: Alaska Airlines Inc. (AS)
Month(s): January
Day(s): 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30 and 31
Year(s): 2023

Carrier Code,Date (MM/DD/YYYY),Flight Number,Tail Number,Destination Airport,Scheduled departure time,Actual departure time,Scheduled elapsed time (Minutes),Actual elapsed time (Minutes),Departure delay (Minutes),Wheels-off time,Taxi-Out time (Minutes),Delay Carrier (Minutes),Delay Weather (Minutes),Delay National Aviation System (Minutes),Delay Security (Minutes),Delay Late Aircraft Arrival (Minutes)
"AS","01/12/2023","0866","N931AK","LAX","16:15","00:00","335","0","0","00:00","0","0","0","0","0","0"
"AS","01/12/2023","0876","N933AK","SFO","14:40","14:44","310","316","4","15:04","20","0","0","0","0","0"
"AS","01/12/2023","0888","N495AS","SEA","12:10","12:19","358","368","9","12:53","34","9","0","10","0","0"
"AS","01/12/2023","0892","N560AS","SAN","15:15","15:55","336","338","40","16:17","22","40","0","2","0","0"
"AS","01/12/2023","0896","N946AK","SEA","13:45","13:54","358","355","9","14:17","23","0","0","0","0","0"
"AS","01/13/2023","0802","N920AK","SEA","21:05","20:54","355","333","-11","21:18","24","0","0","0","0","0"
"AS","01/13/2023","0828","N453AS","ANC","23:45","00:08","368","340","23","00:25","17","0","0","0","0","0"
"AS","01/13/2023","0834","N403AS","PDX","16:50","16:55","344","319","5","17:20","25","0","0","0","0","0"
"AS","01/13/2023","0848","N942AK","SEA","23:55","00:16","355","348","21","00:32","16","0","0","0","0","0"
"AS","01/13/2023","0866","N979AK","LAX","16:15","16:20","335","327","5","16:45","25","0","0","0","0","0"
"AS","01/13/2023","0876","N402AS","SFO","14:40","14:40","310","310","0","15:03","23","0","0","0","0","0"
"AS","01/13/2023","0888","N464AS","SEA","12:10","12:19","358","342","9","12:40","21","0","0","0","0","0"
"AS","01/13/2023","0892","N419AS","SAN","15:15","15:12","336","332","-3","15:34","22","0","0","0","0","0"
"AS","01/13/2023","0896","N918AK","SEA","13:45","14:11","358","349","26","14:30","19","0","0","0","0","17"
"AS","01/14/2023","0802","N467AS","SEA","21:05","20:57","355","328","-8","21:23","26","0","0","0","0","0"
"AS","01/14/2023","0828","N483AS","ANC","23:45","00:21","368","347","36","00:42","21","15","0","0","0","0"
"AS","01/14/2023","0834","N972AK","PDX","16:50","17:31","344","308","41","17:52","21","0","0","0","0","0"
"AS","01/14/2023","0840","N920AK","SJC","15:15","17:19","315","309","124","17:50","31","0","0","0","0","118"
"AS","01/14/2023","0848","N937AK","SEA","23:55","00:09","355","340","14","00:32","23","0","0","0","0","0"
"AS","01/14/2023","0852","N938AK","LAX","22:30","22:41","335","316","11","23:04","23","0","0","0","0","0"
"AS","01/14/2023","0858","N933AK","PDX","22:20","22:29","335","306","9","22:52","23","0","0","0","0","0"
"AS","01/14/2023","0864","N921AK","SAN","13:10","13:51","336","339","41","14:15","24","4","0","3","0","37"
