Detailed Statistics Departures  
Origin Airport: Honolulu, HI: Daniel K Inouye International (HNL)
Airline: Alaska Airlines Inc. (AS)
Month(s): November
Day(s): 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30 and 31
Year(s): 2023

Carrier Code,Date (MM/DD/YYYY),Flight Number,Tail Number,Destination Airport,Scheduled departure time,Actual departure time,Scheduled elapsed time (Minutes),Actual elapsed time (Minutes),Departure delay (Minutes),Wheels-off time,Taxi-Out time (Minutes),Delay Carrier (Minutes),Delay Weather (Minutes),Delay National Aviation System (Minutes),Delay Security (Minutes),Delay Late Aircraft Arrival (Minutes)
"AS","11/05/2023","0828","N472AS","ANC","23:00","23:10","362","364","10","23:30","20","0","0","0","0","0"
"AS","11/05/2023","0830","N932AK","SJC","13:05","14:02","318","285","57","14:22","20","24","0","0","0","0"
"AS","11/05/2023","0834","N935AK","PDX","16:40","16:50","339","301","10","17:19","29","0","0","0","0","0"
"AS","11/05/2023","0848","N291BT","SEA","00:30","00:25","355","334","-5","00:42","17","0","0","0","0","0"
"AS","11/05/2023","0866","N915AK","LAX","16:15","16:53","342","303","38","17:11","18","0","0","0","0","0"
"AS","11/05/2023","0876","N478AS","SFO","11:35","11:32","320","286","-3","11:53","21","0","0","0","0","0"
"AS","11/05/2023","0888","N956AK","SEA","12:00","11:58","359","339","-2","12:18","20","0","0","0","0","0"
"AS","11/05/2023","0896","N955AK","SEA","15:10","15:13","358","367","3","15:33","20","0","0","0","0","0"
"AS","11/06/2023","0802","N973AK","SEA","21:10","21:14","358","347","4","21:38","24","0","0","0","0","0"
"AS","11/06/2023","0804","N487AS","SFO","23:33","23:33","317","292","0","23:55","22","0","0","0","0","0"
"AS","11/06/2023","0816","N966AK","SEA","08:00","07:52","360","344","-8","08:21","29","0","0","0","0","0"
"AS","11/06/2023","0828","N423AS","ANC","23:00","22:49","362","376","-11","23:03","14","0","0","0","0","0"
"AS","11/06/2023","0830","N486AS","SJC","13:40","13:33","318","287","-7","13:58","25","0","0","0","0","0"
"AS","11/06/2023","0834","N968AK","PDX","16:40","16:28","339","328","-12","16:53","25","0","0","0","0","0"
"AS","11/06/2023","0848","N531AS","SEA","00:30","00:33","355","326","3","00:51","18","0","0","0","0","0"
"AS","11/06/2023","0866","N434AS","LAX","16:15","17:14","342","316","59","17:37","23","0","0","0","0","33"
"AS","11/06/2023","0876","N915AK","SFO","12:00","12:15","320","284","15","12:37","22","0","0","0","0","0"
"AS","11/06/2023","0888","N440AS","SEA","11:35","11:34","359","371","-1","12:14","40","0","0","0","0","0"
"AS","11/06/2023","0892","N949AK","SAN","14:19","14:22","342","303","3","14:40","18","0","0","0","0","0"
"AS","11/06/2023","0896","N929AK","SEA","15:10","15:30","358","356","20","15:50","20","18","0","0","0","0"
"AS","11/07/2023","0802","N956AK","SEA","21:10","21:16","358","335","6","21:37","21","0","0","0","0","0"
"AS","11/07/2023","0804","N971AK","SFO","23:33","23:20","317","336","-13","00:13","53","0","0","0","0","0"
