carrier_code,date,flight_number,tail_number,destination_airport,scheduled_departure_time,actual_departure_time,scheduled_elapsed_time,actual_elapsed_time,departure_delay,wheels_off_time,taxi_out_time,delay_carrier,delay_weather,delay_national_aviation_system,delay_security,delay_late_aircraft_arrival
AS,2024-03-01,802,N589AS,SEA,21:20:00,22:09:00,358,357,49,22:28:00,19,0,0,0,0,48
AS,2024-03-01,804,N948AK,PAE,13:59:00,14:00:00,340,372,1,14:43:00,43,0,0,33,0,0
AS,2024-03-01,816,N512AS,SEA,12:32:00,12:44:00,363,358,12,13:03:00,19,0,0,0,0,0
AS,2024-03-01,828,N706AL,ANC,23:05:00,23:01:00,380,386,-4,23:23:00,22,0,0,0,0,0
AS,2024-03-01,830,N579AS,SJC,14:57:00,14:55:00,317,302,-2,15:18:00,23,0,0,0,0,0
AS,2024-03-01,834,N979AK,PDX,13:32:00,13:52:00,342,337,20,14:19:00,27,0,0,0,0,15
AS,2024-03-01,848,N570AS,SEA,23:59:00,23:48:00,357,348,-11,00:05:00,17,0,0,0,0,0
AS,2024-03-01,866,N953AK,LAX,16:30:00,17:10:00,329,306,40,17:25:00,15,0,0,0,0,17
AS,2024-03-01,876,N705AL,SFO,16:50:00,16:54:00,309,296,4,17:13:00,19,0,0,0,0,0
AS,2024-03-01,888,N938AK,SEA,07:00:00,06:56:00,359,348,-4,07:22:00,26,0,0,0,0,0
AS,2024-03-01,892,N479AS,SAN,11:52:00,11:48:00,333,314,-4,12:20:00,32,0,0,0,0,0
AS,2024-03-01,896,N933AK,SEA,15:25:00,15:31:00,363,358,6,15:52:00,21,0,0,0,0,0
AS,2024-03-02,802,N568AS,SEA,21:20:00,21:29:00,358,330,9,21:49:00,20,0,0,0,0,0
AS,2024-03-02,804,N928AK,PAE,13:59:00,14:44:00,340,331,45,15:00:00,16,0,0,0,0,36
AS,2024-03-02,816,N985AK,SEA,12:32:00,13:09:00,363,346,37,13:32:00,23,0,0,20,0,0
AS,2024-03-02,828,N703AL,ANC,23:05:00,23:04:00,380,338,-1,23:22:00,18,0,0,0,0,0
AS,2024-03-02,830,N952AK,SJC,14:57:00,14:50:00,317,299,-7,15:19:00,29,0,0,0,0,0
AS,2024-03-02,834,N931AK,PDX,13:32:00,13:30:00,342,321,-2,13:53:00,23,0,0,0,0,0
AS,2024-03-02,848,N594AS,SEA,23:54:00,23:54:00,356,330,0,00:13:00,19,0,0,0,0,0
AS,2024-03-02,866,N934AK,LAX,16:30:00,16:56:00,329,327,26,17:13:00,17,0,0,0,0,24
AS,2024-03-02,876,N976AK,SFO,16:50:00,17:43:00,309,304,53,18:05:00,22,0,0,0,0,48
AS,2024-03-02,888,N434AS,SEA,07:00:00,06:57:00,359,367,-3,07:20:00,23,0,0,0,0,0
AS,2024-03-02,892,N471AS,SAN,11:52:00,11:42:00,333,308,-10,12:03:00,21,0,0,0,0,0
AS,2024-03-02,896,N946AK,SEA,15:25:00,16:39:00,363,332,74,16:57:00,18,0,0,0,0,43
AS,2024-03-03,802,N941AK,SEA,21:20:00,21:38:00,358,314,18,21:52:00,14,0,0,0,0,0
AS,2024-03-03,804,N409AS,PAE,13:59:00,13:45:00,340,330,-14,14:04:00,19,0,0,0,0,0
AS,2024-03-03,816,N915AK,SEA,12:32:00,12:26:00,363,336,-6,12:45:00,19,0,0,0,0,0
AS,2024-03-03,828,N952AK,ANC,23:05:00,23:23:00,380,362,18,23:43:00,20,0,0,0,0,0
AS,2024-03-03,830,N928AK,SJC,14:57:00,14:50:00,317,273,-7,15:10:00,20,0,0,0,0,0
AS,2024-03-03,834,N942AK,PDX,13:32:00,13:27:00,342,307,-5,13:46:00,19,0,0,0,0,0
AS,2024-03-03,848,N958AK,SEA,23:59:00,23:52:00,357,327,-7,00:10:00,18,0,0,0,0,0
AS,2024-03-03,866,N535AS,LAX,16:30:00,16:56:00,329,286,26,17:14:00,18,0,0,0,0,0
AS,2024-03-03,876,N487AS,SFO,16:50:00,17:07:00,309,272,17,17:23:00,16,0,0,0,0,0
AS,2024-03-03,888,N983AK,SEA,07:00:00,07:06:00,359,334,6,07:27:00,21,0,0,0,0,0
AS,2024-03-03,892,N949AK,SAN,11:52:00,11:44:00,333,309,-8,12:11:00,27,0,0,0,0,0
AS,2024-03-03,896,N955AK,SEA,15:25:00,15:18:00,363,319,-7,15:36:00,18,0,0,0,0,0
AS,2024-03-04,802,N585AS,SEA,21:20:00,21:48:00,358,340,28,22:05:00,17,0,0,0,0,0
AS,2024-03-04,804,N968AK,PAE,13:59:00,13:47:00,340,365,-12,14:18:00,31,0,0,0,0,0
AS,2024-03-04,816,N932AK,SEA,12:32:00,12:27:00,363,349,-5,12:44:00,17,0,0,0,0,0
AS,2024-03-04,828,N708AL,ANC,23:05:00,22:59:00,380,350,-6,23:15:00,16,0,0,0,0,0
AS,2024-03-04,830,N409AS,SJC,14:57:00,14:40:00,317,269,-17,14:59:00,19,0,0,0,0,0
AS,2024-03-04,834,N471AS,PDX,13:32:00,13:25:00,342,327,-7,13:49:00,24,0,0,0,0,0
AS,2024-03-04,848,N918AK,SEA,23:59:00,00:24:00,357,347,25,00:37:00,13,15,0,0,0,0
AS,2024-03-04,866,N956AK,LAX,16:30:00,16:37:00,329,315,7,16:57:00,20,0,0,0,0,0
AS,2024-03-04,876,N961AK,SFO,15:25:00,16:49:00,309,272,84,17:10:00,21,0,0,0,0,47
AS,2024-03-04,888,N291BT,SEA,07:00:00,07:01:00,359,342,1,07:21:00,20,0,0,0,0,0
AS,2024-03-04,892,N928AK,SAN,11:52:00,11:43:00,333,304,-9,12:08:00,25,0,0,0,0,0
AS,2024-03-05,802,N588AS,SEA,21:20:00,21:21:00,358,372,1,21:47:00,26,0,0,15,0,0
AS,2024-03-05,804,N947AK,PAE,13:59:00,13:51:00,340,375,-8,14:22:00,31,0,0,27,0,0
AS,2024-03-05,816,N958AK,SEA,12:32:00,12:28:00,363,359,-4,12:50:00,22,0,0,0,0,0
AS,2024-03-05,828,N953AK,ANC,23:05:00,23:02:00,380,353,-3,23:21:00,19,0,0,0,0,0
AS,2024-03-05,830,N968AK,SJC,14:57:00,14:55:00,317,286,-2,15:15:00,20,0,0,0,0,0
AS,2024-03-05,834,N955AK,PDX,13:32:00,13:30:00,342,353,-2,13:58:00,28,0,0,0,0,0
AS,2024-03-05,848,N705AL,SEA,23:59:00,23:47:00,357,361,-12,00:08:00,21,0,0,0,0,0
AS,2024-03-05,866,N487AS,LAX,16:30:00,17:54:00,329,276,84,18:12:00,18,0,0,0,31,0
AS,2024-03-05,876,N474AS,SFO,16:50:00,16:50:00,309,314,0,17:17:00,27,0,0,0,0,0
AS,2024-03-05,888,N978AK,SEA,07:00:00,06:54:00,359,371,-6,07:17:00,23,0,0,0,0,0
AS,2024-03-05,892,N936AK,SAN,11:52:00,11:51:00,333,316,-1,12:23:00,32,0,0,0,0,0
AS,2024-03-05,896,N964AK,SEA,15:25:00,15:16:00,363,365,-9,15:45:00,29,0,0,0,0,0
AS,2024-03-06,802,N954AK,SEA,21:20:00,21:17:00,358,360,-3,21:47:00,30,0,0,0,0,0
AS,2024-03-06,804,N472AS,PAE,13:59:00,13:57:00,340,371,-2,14:29:00,32,0,0,29,0,0
AS,2024-03-06,816,N487AS,SEA,12:32:00,13:23:00,363,363,51,13:45:00,22,0,0,0,0,51
AS,2024-03-06,828,N921AK,ANC,23:05:00,22:57:00,380,349,-8,23:14:00,17,0,0,0,0,0
AS,2024-03-06,830,N947AK,SJC,14:57:00,14:46:00,317,306,-11,15:11:00,25,0,0,0,0,0
AS,2024-03-06,834,N941AK,PDX,13:32:00,13:25:00,342,343,-7,13:48:00,23,0,0,0,0,0
AS,2024-03-06,848,N956AK,SEA,23:59:00,00:09:00,357,358,10,00:37:00,28,0,0,0,0,0
AS,2024-03-06,866,N952AK,LAX,16:30:00,16:36:00,329,303,6,16:55:00,19,0,0,0,0,0
AS,2024-03-06,876,N982AK,SFO,15:25:00,15:17:00,309,304,-8,15:43:00,26,0,0,0,0,0
AS,2024-03-06,888,N462AS,SEA,07:00:00,07:21:00,359,364,21,07:43:00,22,21,0,5,0,0
AS,2024-03-06,892,N968AK,SAN,11:52:00,11:47:00,333,311,-5,12:11:00,24,0,0,0,0,0
AS,2024-03-07,802,N562AS,SEA,21:20:00,21:10:00,358,336,-10,21:31:00,21,0,0,0,0,0
AS,2024-03-07,804,N462AS,PAE,13:59:00,13:56:00,340,341,-3,14:15:00,19,0,0,0,0,0
AS,2024-03-07,816,N963AK,SEA,12:32:00,12:32:00,363,351,0,12:58:00,26,0,0,0,0,0
AS,2024-03-07,828,N493AS,ANC,23:05:00,23:22:00,380,0,17,23:40:00,18,0,0,0,0,0
AS,2024-03-07,830,N472AS,SJC,14:57:00,14:52:00,317,283,-5,15:07:00,15,0,0,0,0,0
AS,2024-03-07,834,N409AS,PDX,13:32:00,13:27:00,342,330,-5,13:47:00,20,0,0,0,0,0
AS,2024-03-07,848,N494AS,SEA,23:59:00,23:55:00,357,347,-4,00:20:00,25,0,0,0,0,0
AS,2024-03-07,866,N928AK,LAX,16:30:00,16:52:00,329,296,22,17:13:00,21,0,0,0,0,0
AS,2024-03-07,876,N982AK,SFO,16:50:00,16:53:00,309,310,3,17:18:00,25,0,0,0,0,0
AS,2024-03-07,888,N912AK,SEA,07:00:00,07:01:00,359,350,1,07:21:00,20,0,0,0,0,0
AS,2024-03-07,892,N947AK,SAN,11:52:00,11:53:00,333,295,1,12:10:00,17,0,0,0,0,0
AS,2024-03-07,896,N969AK,SEA,15:25:00,15:21:00,363,344,-4,15:48:00,27,0,0,0,0,0
AS,2024-03-08,802,N934AK,SEA,21:20:00,21:18:00,358,334,-2,21:37:00,19,0,0,0,0,0
AS,2024-03-08,804,N926AK,PAE,13:59:00,13:57:00,340,360,-2,14:26:00,29,0,0,18,0,0
AS,2024-03-08,816,N594AS,SEA,12:32:00,12:29:00,363,382,-3,12:51:00,22,0,0,16,0,0
AS,2024-03-08,828,N708AL,ANC,23:05:00,23:10:00,380,366,5,23:37:00,27,0,0,0,0,0
AS,2024-03-08,830,N597AS,SJC,14:57:00,15:02:00,317,329,5,15:25:00,23,0,0,17,0,0
