carrier_code,date,flight_number,tail_number,destination_airport,scheduled_departure_time,actual_departure_time,scheduled_elapsed_time,actual_elapsed_time,departure_delay,wheels_off_time,taxi_out_time,delay_carrier,delay_weather,delay_national_aviation_system,delay_security,delay_late_aircraft_arrival
AS,2023-04-05,834,N936AK,PDX,16:20:00,16:14:00,335,321,-6,16:33:00,19,0,0,0,0,0
AS,2023-04-05,848,N566AS,SEA,22:40:00,22:35:00,350,341,-5,23:00:00,25,0,0,0,0,0
AS,2023-04-05,866,N570AS,LAX,12:20:00,12:35:00,334,316,15,13:00:00,25,0,0,0,0,0
AS,2023-04-05,876,N588AS,SFO,13:45:00,13:53:00,320,325,8,14:27:00,34,0,0,0,0,0
AS,2023-04-05,888,N938AK,SEA,11:20:00,11:15:00,356,340,-5,11:38:00,23,0,0,0,0,0
AS,2023-04-05,892,N920AK,SAN,14:50:00,14:50:00,335,322,0,15:08:00,18,0,0,0,0,0
AS,2023-04-05,896,N960AK,SEA,15:15:00,15:20:00,344,336,5,15:40:00,20,0,0,0,0,0
AS,2023-04-06,802,N953AK,SEA,20:30:00,20:20:00,345,377,-10,20:54:00,34,0,0,22,0,0
AS,2023-04-06,830,N941AK,SJC,12:55:00,12:48:00,312,299,-7,13:08:00,20,0,0,0,0,0
AS,2023-04-06,834,N934AK,PDX,16:20:00,16:13:00,335,369,-7,16:52:00,39,0,0,27,0,0
AS,2023-04-06,848,N928AK,SEA,22:40:00,22:36:00,350,351,-4,22:57:00,21,0,0,0,0,0
AS,2023-04-06,866,N468AS,LAX,12:20:00,12:08:00,334,337,-12,12:36:00,28,0,0,0,0,0
AS,2023-04-06,876,N592AS,SFO,13:45:00,13:38:00,320,319,-7,14:05:00,27,0,0,0,0,0
AS,2023-04-06,888,N952AK,SEA,11:20:00,11:14:00,356,369,-6,11:42:00,28,0,0,0,0,0
AS,2023-04-06,892,N918AK,SAN,14:50:00,14:41:00,335,349,-9,15:09:00,28,0,0,0,0,0
AS,2023-04-06,896,N486AS,SEA,15:15:00,15:07:00,344,354,-8,15:27:00,20,0,0,0,0,0
AS,2023-04-07,802,N931AK,SEA,20:30:00,20:58:00,345,325,28,21:19:00,21,0,0,0,0,0
AS,2023-04-07,828,N936AK,ANC,23:00:00,23:57:00,375,358,57,00:19:00,22,0,40,0,0,0
AS,2023-04-07,830,N486AS,SJC,12:55:00,12:56:00,312,310,1,13:17:00,21,0,0,0,0,0
AS,2023-04-07,834,N952AK,PDX,16:20:00,16:29:00,335,324,9,16:51:00,22,0,0,0,0,0
AS,2023-04-07,848,N953AK,SEA,22:40:00,22:34:00,350,331,-6,22:56:00,22,0,0,0,0,0
AS,2023-04-07,866,N462AS,LAX,12:20:00,12:11:00,334,351,-9,12:34:00,23,0,0,0,0,0
AS,2023-04-07,876,N517AS,SFO,13:45:00,13:38:00,320,318,-7,14:04:00,26,0,0,0,0,0
AS,2023-04-07,888,N974AK,SEA,11:20:00,11:31:00,356,356,11,12:00:00,29,0,0,0,0,0
AS,2023-04-07,892,N977AK,SAN,14:50:00,14:47:00,335,335,-3,15:07:00,20,0,0,0,0,0
AS,2023-04-07,896,N954AK,SEA,15:15:00,15:07:00,344,373,-8,15:47:00,40,0,0,21,0,0
AS,2023-04-08,802,N954AK,SEA,20:30:00,20:19:00,345,313,-11,20:40:00,21,0,0,0,0,0
AS,2023-04-08,828,N291BT,ANC,22:30:00,22:23:00,375,371,-7,22:43:00,20,0,0,0,0,0
AS,2023-04-08,830,N483AS,SJC,12:55:00,13:02:00,312,310,7,13:29:00,27,0,0,0,0,0
AS,2023-04-08,834,N974AK,PDX,16:20:00,16:15:00,335,306,-5,16:40:00,25,0,0,0,0,0
AS,2023-04-08,848,N448AS,SEA,22:40:00,22:44:00,350,328,4,23:06:00,22,0,0,0,0,0
AS,2023-04-08,866,N577AS,LAX,12:20:00,12:19:00,334,348,-1,12:38:00,19,0,0,0,0,0
AS,2023-04-08,876,N538AS,SFO,13:45:00,13:44:00,320,307,-1,14:05:00,21,0,0,0,0,0
AS,2023-04-08,888,N952AK,SEA,11:20:00,11:18:00,356,330,-2,11:51:00,33,0,0,0,0,0
AS,2023-04-08,892,N921AK,SAN,14:50:00,15:01:00,335,334,11,15:27:00,26,0,0,0,0,0
AS,2023-04-08,896,N434AS,SEA,15:15:00,15:08:00,344,349,-7,15:49:00,41,0,0,0,0,0
AS,2023-04-09,802,N979AK,SEA,20:30:00,20:41:00,345,323,11,21:05:00,24,0,0,0,0,0
AS,2023-04-09,828,N495AS,ANC,23:00:00,23:17:00,375,410,17,23:48:00,31,0,17,35,0,0
AS,2023-04-09,830,N946AK,SJC,12:55:00,13:13:00,312,313,18,13:46:00,33,0,0,1,0,18
AS,2023-04-09,834,N949AK,PDX,16:20:00,16:29:00,335,309,9,16:55:00,26,0,0,0,0,0
AS,2023-04-09,848,N434AS,SEA,22:40:00,00:21:00,350,338,101,00:42:00,21,89,0,0,0,0
AS,2023-04-09,866,N493AS,LAX,12:20:00,15:05:00,334,339,165,15:35:00,30,0,0,5,0,165
AS,2023-04-09,876,N568AS,SFO,13:45:00,14:18:00,320,292,33,14:34:00,16,0,0,0,0,0
AS,2023-04-09,888,N407AS,SEA,11:20:00,11:19:00,356,330,-1,11:47:00,28,0,0,0,0,0
AS,2023-04-09,892,N978AK,SAN,14:50:00,15:02:00,335,340,12,15:26:00,24,12,0,5,0,0
AS,2023-04-09,896,N974AK,SEA,15:15:00,16:04:00,344,319,49,16:23:00,19,24,0,0,0,0
AS,2023-04-10,802,N468AS,SEA,20:30:00,20:30:00,345,348,0,20:57:00,27,0,0,0,0,0
AS,2023-04-10,828,N972AK,ANC,23:00:00,23:02:00,375,369,2,23:27:00,25,0,0,0,0,0
AS,2023-04-10,830,N918AK,SJC,12:55:00,13:21:00,312,301,26,13:44:00,23,0,0,0,0,15
AS,2023-04-10,834,N467AS,PDX,16:20:00,16:58:00,335,326,38,17:15:00,17,29,0,0,0,0
AS,2023-04-10,848,N934AK,SEA,22:40:00,22:44:00,350,379,4,23:06:00,22,0,0,33,0,0
AS,2023-04-10,866,N929AK,LAX,12:20:00,12:39:00,334,336,19,13:02:00,23,19,0,2,0,0
AS,2023-04-10,876,N534AS,SFO,13:45:00,13:53:00,320,307,8,14:15:00,22,0,0,0,0,0
AS,2023-04-10,888,N926AK,SEA,11:20:00,11:19:00,356,357,-1,11:48:00,29,0,0,0,0,0
AS,2023-04-10,892,N977AK,SAN,14:50:00,15:03:00,335,343,13,15:23:00,20,0,0,8,0,13
AS,2023-04-10,896,N588AS,SEA,15:15:00,16:58:00,344,338,103,17:20:00,22,0,0,0,0,97
AS,2023-04-11,802,N974AK,SEA,20:30:00,20:16:00,345,365,-14,20:44:00,28,0,0,0,0,0
AS,2023-04-11,830,N961AK,SJC,12:55:00,12:56:00,312,304,1,13:16:00,20,0,0,0,0,0
AS,2023-04-11,834,N977AK,PDX,16:20:00,16:27:00,335,347,7,16:54:00,27,7,0,12,0,0
AS,2023-04-11,848,N941AK,SEA,22:40:00,22:28:00,350,383,-12,22:58:00,30,0,0,21,0,0
AS,2023-04-11,866,N462AS,LAX,12:20:00,12:19:00,334,330,-1,12:43:00,24,0,0,0,0,0
AS,2023-04-11,876,N583AS,SFO,13:45:00,15:07:00,320,306,82,15:27:00,20,0,0,0,0,68
AS,2023-04-11,888,N915AK,SEA,11:20:00,11:19:00,356,364,-1,11:45:00,26,0,0,0,0,0
AS,2023-04-11,892,N918AK,SAN,14:50:00,14:42:00,334,333,-8,15:03:00,21,0,0,0,0,0
AS,2023-04-11,896,N431AS,SEA,15:15:00,15:18:00,344,354,3,15:40:00,22,0,0,0,0,0
AS,2023-04-12,802,N934AK,SEA,20:30:00,20:30:00,345,353,0,20:56:00,26,0,0,0,0,0
AS,2023-04-12,828,N517AS,ANC,23:00:00,22:54:00,375,0,-6,23:22:00,28,0,0,0,0,0
AS,2023-04-12,830,N974AK,SJC,12:55:00,12:54:00,312,323,-1,13:15:00,21,0,0,0,0,0
AS,2023-04-12,834,N461AS,PDX,16:20:00,21:23:00,335,346,303,21:52:00,29,303,0,11,0,0
AS,2023-04-12,848,N588AS,SEA,22:40:00,22:29:00,350,374,-11,22:56:00,27,0,0,0,0,0
AS,2023-04-12,866,N559AS,LAX,12:20:00,12:20:00,334,330,0,12:38:00,18,0,0,0,0,0
AS,2023-04-12,876,N535AS,SFO,13:45:00,13:55:00,320,349,10,14:31:00,36,0,0,29,0,10
AS,2023-04-12,888,N977AK,SEA,11:20:00,11:18:00,356,349,-2,11:38:00,20,0,0,0,0,0
AS,2023-04-12,892,N924AK,SAN,14:50:00,15:49:00,335,328,59,16:15:00,26,0,0,0,0,52
AS,2023-04-12,896,N958AK,SEA,15:15:00,15:32:00,344,350,17,15:52:00,20,0,0,6,0,17
AS,2023-04-13,802,N431AS,SEA,20:30:00,20:52:00,345,347,22,21:15:00,23,22,0,2,0,0
AS,2023-04-13,830,N462AS,SJC,12:55:00,12:50:00,312,312,-5,13:12:00,22,0,0,0,0,0
AS,2023-04-13,834,N403AS,PDX,16:20:00,16:25:00,335,335,5,16:46:00,21,0,0,0,0,0
AS,2023-04-13,848,N918AK,SEA,22:40:00,22:56:00,350,338,16,23:15:00,19,0,0,0,0,0
AS,2023-04-13,866,N487AS,LAX,12:20:00,12:15:00,334,334,-5,12:34:00,19,0,0,0,0,0
AS,2023-04-13,876,N512AS,SFO,13:45:00,13:37:00,320,330,-8,14:04:00,27,0,0,0,0,0
AS,2023-04-13,888,N915AK,SEA,11:20:00,11:11:00,356,350,-9,11:27:00,16,0,0,0,0,0
AS,2023-04-13,892,N920AK,SAN,14:50:00,14:50:00,335,332,0,15:09:00,19,0,0,0,0,0
AS,2023-04-13,896,N461AS,SEA,15:15:00,15:13:00,344,350,-2,15:31:00,18,0,0,0,0,0
AS,2023-04-14,802,N946AK,SEA,20:30:00,21:24:00,345,351,54,21:54:00,30,0,0,6,0,54
AS,2023-04-14,828,N974AK,ANC,23:00:00,23:53:00,375,400,53,00:14:00,21,0,53,25,0,0
AS,2023-04-14,830,N448AS,SJC,12:55:00,12:50:00,312,306,-5,13:12:00,22,0,0,0,0,0
AS,2023-04-14,834,N915AK,PDX,16:20:00,16:22:00,335,324,2,16:42:00,20,0,0,0,0,0
AS,2023-04-14,848,N435AS,SEA,22:40:00,22:54:00,350,345,14,23:19:00,25,0,0,0,0,0
AS,2023-04-14,866,N954AK,LAX,12:20:00,12:16:00,334,332,-4,12:40:00,24,0,0,0,0,0
AS,2023-04-14,876,N570AS,SFO,13:45:00,14:59:00,320,307,74,15:20:00,21,0,0,0,0,61
AS,2023-04-14,888,N403AS,SEA,11:20:00,11:16:00,356,340,-4,11:40:00,24,0,0,0,0,0
AS,2023-04-14,892,N977AK,SAN,14:50:00,14:53:00,335,345,3,15:34:00,41,0,0,0,0,0
AS,2023-04-14,896,N979AK,SEA,15:15:00,15:29:00,344,339,14,15:53:00,24,0,0,0,0,0
AS,2023-04-15,802,N915AK,SEA,20:30:00,20:21:00,345,337,-9,20:41:00,20,0,0,0,0,0
AS,2023-04-15,828,N978AK,ANC,22:30:00,22:33:00,375,386,3,22:55:00,22,0,0,0,0,0
AS,2023-04-15,830,N435AS,SJC,12:55:00,13:07:00,312,315,12,13:34:00,27,12,0,3,0,0
AS,2023-04-15,834,N921AK,PDX,16:20:00,16:17:00,335,326,-3,16:36:00,19,0,0,0,0,0
AS,2023-04-15,848,N929AK,SEA,22:40:00,22:27:00,350,357,-13,22:57:00,30,0,0,0,0,0
AS,2023-04-15,866,N530AS,LAX,12:20:00,12:15:00,334,328,-5,12:32:00,17,0,0,0,0,0
AS,2023-04-15,876,N566AS,SFO,13:45:00,13:45:00,320,315,0,14:12:00,27,0,0,0,0,0
AS,2023-04-15,888,N408AS,SEA,11:20:00,11:18:00,356,374,-2,11:52:00,34,0,0,16,0,0
AS,2023-04-15,892,N975AK,SAN,14:50:00,14:42:00,335,329,-8,15:04:00,22,0,0,0,0,0
AS,2023-04-15,896,N941AK,SEA,15:15:00,15:20:00,344,360,5,15:54:00,34,0,0,21,0,0
AS,2023-04-16,802,N493AS,SEA,20:30:00,23:24:00,345,339,174,23:45:00,21,0,0,0,0,168
AS,2023-04-16,828,N932AK,ANC,23:00:00,22:57:00,375,375,-3,23:19:00,22,0,0,0,0,0
AS,2023-04-16,830,N419AS,SJC,12:55:00,12:47:00,312,318,-8,13:09:00,22,0,0,0,0,0
AS,2023-04-16,834,N946AK,PDX,16:20:00,16:42:00,335,322,22,17:04:00,22,0,0,0,0,0
AS,2023-04-16,848,N934AK,SEA,22:40:00,22:38:00,350,345,-2,23:02:00,24,0,0,0,0,0
AS,2023-04-16,866,N468AS,LAX,12:20:00,12:17:00,334,333,-3,12:37:00,20,0,0,0,0,0
AS,2023-04-16,876,N585AS,SFO,13:45:00,13:44:00,320,317,-1,14:02:00,18,0,0,0,0,0
AS,2023-04-16,888,N921AK,SEA,11:20:00,11:17:00,356,351,-3,11:38:00,21,0,0,0,0,0
AS,2023-04-16,892,N971AK,SAN,14:50:00,14:39:00,335,324,-11,14:58:00,19,0,0,0,0,0
AS,2023-04-16,896,N461AS,SEA,15:15:00,15:07:00,344,350,-8,15:30:00,23,0,0,0,0,0
AS,2023-04-17,802,N408AS,SEA,20:30:00,20:27:00,345,338,-3,20:48:00,21,0,0,0,0,0
AS,2023-04-17,828,N461AS,ANC,23:00:00,23:00:00,375,356,0,23:23:00,23,0,0,0,0,0
AS,2023-04-17,830,N919AK,SJC,12:55:00,12:46:00,312,310,-9,13:15:00,29,0,0,0,0,0
AS,2023-04-17,834,N926AK,PDX,16:20:00,16:41:00,335,331,21,17:09:00,28,17,0,0,0,0
AS,2023-04-17,848,N483AS,SEA,22:40:00,23:14:00,350,349,34,23:36:00,22,0,0,0,0,33
AS,2023-04-17,866,N291BT,LAX,12:20:00,12:19:00,334,338,-1,12:44:00,25,0,0,0,0,0
AS,2023-04-17,876,N566AS,SFO,13:45:00,13:33:00,320,308,-12,13:52:00,19,0,0,0,0,0
AS,2023-04-17,888,N491AS,SEA,11:20:00,11:13:00,356,369,-7,11:47:00,34,0,0,0,0,0
AS,2023-04-17,892,N929AK,SAN,14:50:00,14:42:00,335,335,-8,15:02:00,20,0,0,0,0,0
AS,2023-04-17,896,N442AS,SEA,15:15:00,15:12:00,344,346,-3,15:33:00,21,0,0,0,0,0
AS,2023-04-18,802,N435AS,SEA,21:05:00,20:57:00,356,343,-8,21:23:00,26,0,0,0,0,0
AS,2023-04-18,828,N481AS,ANC,22:35:00,22:25:00,363,362,-10,22:52:00,27,0,0,0,0,0
AS,2023-04-18,830,N413AS,SJC,12:45:00,12:48:00,315,308,3,13:12:00,24,0,0,0,0,0
AS,2023-04-18,834,N958AK,PDX,16:15:00,16:45:00,334,332,30,17:19:00,34,13,0,0,0,15
AS,2023-04-18,848,N291BT,SEA,23:10:00,23:59:00,351,345,49,00:24:00,25,7,0,0,0,36
AS,2023-04-18,866,N974AK,LAX,14:50:00,14:48:00,336,330,-2,15:19:00,31,0,0,0,0,0
AS,2023-04-18,876,N581AS,SFO,13:40:00,13:41:00,320,297,1,13:54:00,13,0,0,0,0,0
AS,2023-04-18,888,N935AK,SEA,11:10:00,11:09:00,352,345,-1,11:37:00,28,0,0,0,0,0
AS,2023-04-18,896,N408AS,SEA,15:05:00,15:51:00,354,338,46,16:11:00,20,5,0,0,0,25
AS,2023-04-18,897,N529AS,SAN,12:15:00,12:21:00,338,334,6,12:47:00,26,0,0,0,0,0
AS,2023-04-19,802,N937AK,SEA,21:05:00,20:55:00,356,329,-10,21:18:00,23,0,0,0,0,0
AS,2023-04-19,828,N408AS,ANC,22:35:00,22:33:00,363,352,-2,22:54:00,21,0,0,0,0,0
AS,2023-04-19,830,N459AS,SJC,12:45:00,13:26:00,315,363,41,14:47:00,81,0,0,50,0,39
AS,2023-04-19,834,N483AS,PDX,16:15:00,16:45:00,334,331,30,17:11:00,26,1,0,0,0,26
AS,2023-04-19,848,N971AK,SEA,23:10:00,23:45:00,351,335,35,00:04:00,19,0,0,0,0,19
AS,2023-04-19,866,N973AK,LAX,14:50:00,14:55:00,336,338,5,15:30:00,35,0,0,0,0,0
AS,2023-04-19,876,N589AS,SFO,13:40:00,13:51:00,320,350,11,14:52:00,61,0,0,33,0,8
AS,2023-04-19,888,N918AK,SEA,11:10:00,11:17:00,352,351,7,11:58:00,41,0,0,0,0,0
AS,2023-04-19,892,N495AS,SAN,12:15:00,12:21:00,338,329,6,12:47:00,26,0,0,0,0,0
AS,2023-04-19,896,N409AS,SEA,15:05:00,15:55:00,354,348,50,16:28:00,33,0,0,0,0,44
AS,2023-04-20,802,N971AK,SEA,21:05:00,20:57:00,356,329,-8,21:19:00,22,0,0,0,0,0
AS,2023-04-20,828,N419AS,ANC,22:35:00,22:33:00,363,364,-2,23:00:00,27,0,0,0,0,0
AS,2023-04-20,830,N979AK,SJC,12:45:00,12:37:00,315,310,-8,13:01:00,24,0,0,0,0,0
AS,2023-04-20,834,N976AK,PDX,16:15:00,16:28:00,334,319,13,16:49:00,21,0,0,0,0,0
AS,2023-04-20,848,N928AK,SEA,23:10:00,23:25:00,351,338,15,23:45:00,20,0,0,0,0,0
AS,2023-04-20,866,N932AK,LAX,14:50:00,15:14:00,336,328,24,15:37:00,23,0,0,0,0,16
AS,2023-04-20,876,N566AS,SFO,13:40:00,13:59:00,320,311,19,14:22:00,23,0,0,0,0,0
AS,2023-04-20,888,N413AS,SEA,11:10:00,11:05:00,352,347,-5,11:37:00,32,0,0,0,0,0
AS,2023-04-20,892,N974AK,SAN,12:15:00,12:09:00,338,328,-6,12:28:00,19,0,0,0,0,0
AS,2023-04-20,896,N467AS,SEA,15:05:00,15:05:00,354,348,0,15:21:00,16,0,0,0,0,0
AS,2023-04-21,802,N971AK,SEA,21:05:00,20:57:00,356,336,-8,21:20:00,23,0,0,0,0,0
AS,2023-04-21,828,N440AS,ANC,22:35:00,22:25:00,363,359,-10,22:52:00,27,0,0,0,0,0
AS,2023-04-21,830,N494AS,SJC,12:45:00,12:32:00,315,310,-13,12:56:00,24,0,0,0,0,0
AS,2023-04-21,834,N408AS,PDX,16:15:00,16:12:00,334,333,-3,16:42:00,30,0,0,0,0,0
AS,2023-04-21,848,N491AS,SEA,23:10:00,23:02:00,351,341,-8,23:25:00,23,0,0,0,0,0
AS,2023-04-21,866,N937AK,LAX,14:50:00,15:03:00,336,340,13,15:26:00,23,3,0,4,0,10
AS,2023-04-21,876,N589AS,SFO,13:40:00,13:47:00,320,314,7,14:11:00,24,0,0,0,0,0
AS,2023-04-21,888,N976AK,SEA,11:10:00,11:07:00,352,355,-3,11:36:00,29,0,0,0,0,0
AS,2023-04-21,892,N413AS,SAN,12:15:00,12:14:00,338,336,-1,12:39:00,25,0,0,0,0,0
AS,2023-04-21,896,N964AK,SEA,15:05:00,15:21:00,354,350,16,15:53:00,32,0,0,0,0,0
AS,2023-04-22,802,N459AS,SEA,21:05:00,20:52:00,356,340,-13,21:18:00,26,0,0,0,0,0
AS,2023-04-22,828,N924AK,ANC,22:35:00,22:19:00,363,361,-16,22:41:00,22,0,0,0,0,0
AS,2023-04-22,830,N943AK,SJC,12:45:00,12:33:00,315,316,-12,12:57:00,24,0,0,0,0,0
AS,2023-04-22,834,N976AK,PDX,16:15:00,16:15:00,334,317,0,16:33:00,18,0,0,0,0,0
AS,2023-04-22,848,N440AS,SEA,23:10:00,23:05:00,351,348,-5,23:29:00,24,0,0,0,0,0
AS,2023-04-22,866,N926AK,LAX,14:50:00,14:40:00,336,327,-10,15:02:00,22,0,0,0,0,0
AS,2023-04-22,876,N587AS,SFO,13:40:00,13:32:00,320,312,-8,13:56:00,24,0,0,0,0,0
AS,2023-04-22,888,N408AS,SEA,11:10:00,11:05:00,352,338,-5,11:29:00,24,0,0,0,0,0
AS,2023-04-22,892,N479AS,SAN,12:15:00,12:22:00,338,326,7,12:41:00,19,0,0,0,0,0
AS,2023-04-22,896,N932AK,SEA,15:05:00,15:04:00,354,348,-1,15:33:00,29,0,0,0,0,0
AS,2023-04-23,802,N494AS,SEA,21:05:00,20:58:00,356,335,-7,21:21:00,23,0,0,0,0,0
AS,2023-04-23,828,N434AS,ANC,22:35:00,23:16:00,363,370,41,23:37:00,21,41,0,7,0,0
AS,2023-04-23,830,N459AS,SJC,12:45:00,12:53:00,315,301,8,13:11:00,18,0,0,0,0,0
AS,2023-04-23,834,N977AK,PDX,16:15:00,16:49:00,334,321,34,17:15:00,26,0,0,0,0,21
AS,2023-04-23,848,N934AK,SEA,23:10:00,23:28:00,351,329,18,23:44:00,16,0,0,0,0,0
AS,2023-04-23,866,N920AK,LAX,14:50:00,14:43:00,336,323,-7,15:04:00,21,0,0,0,0,0
AS,2023-04-23,876,N588AS,SFO,13:40:00,15:57:00,320,306,137,16:22:00,25,0,0,0,0,123
AS,2023-04-23,888,N493AS,SEA,11:10:00,11:05:00,352,347,-5,11:38:00,33,0,0,0,0,0
AS,2023-04-23,892,N596AS,SAN,12:15:00,12:06:00,338,0,-9,00:00:00,0,0,0,0,0,0
AS,2023-04-23,896,N472AS,SEA,15:05:00,15:19:00,354,346,14,15:47:00,28,0,0,0,0,0
AS,2023-04-24,802,N977AK,SEA,21:05:00,21:00:00,356,333,-5,21:20:00,20,0,0,0,0,0
AS,2023-04-24,828,N920AK,ANC,22:35:00,23:10:00,363,367,35,23:31:00,21,0,0,4,0,35
AS,2023-04-24,830,N442AS,SJC,12:45:00,12:48:00,315,300,3,13:12:00,24,0,0,0,0,0
AS,2023-04-24,834,N462AS,PDX,16:15:00,16:53:00,334,315,38,17:14:00,21,0,0,0,0,19
AS,2023-04-24,848,N973AK,SEA,23:10:00,23:10:00,351,352,0,23:36:00,26,0,0,0,0,0
AS,2023-04-24,866,N932AK,LAX,14:50:00,14:48:00,336,325,-2,15:14:00,26,0,0,0,0,0
AS,2023-04-24,876,N477AS,SFO,13:40:00,13:34:00,320,311,-6,14:07:00,33,0,0,0,0,0
AS,2023-04-24,888,N935AK,SEA,11:10:00,11:43:00,352,333,33,12:01:00,18,0,0,0,0,0
AS,2023-04-24,892,N960AK,SAN,12:15:00,12:10:00,338,328,-5,12:33:00,23,0,0,0,0,0
AS,2023-04-24,896,N921AK,SEA,15:05:00,15:23:00,354,356,18,16:03:00,40,0,0,2,0,18
AS,2023-04-25,802,N932AK,SEA,21:05:00,20:57:00,356,341,-8,21:19:00,22,0,0,0,0,0
AS,2023-04-25,828,N977AK,ANC,22:35:00,22:39:00,363,349,4,23:08:00,29,0,0,0,0,0
AS,2023-04-25,830,N958AK,SJC,12:45:00,13:12:00,315,307,27,13:37:00,25,0,0,0,0,19
AS,2023-04-25,834,N494AS,PDX,16:15:00,16:20:00,334,326,5,16:39:00,19,0,0,0,0,0
