carrier_code,date,flight_number,tail_number,destination_airport,scheduled_departure_time,actual_departure_time,scheduled_elapsed_time,actual_elapsed_time,departure_delay,wheels_off_time,taxi_out_time,delay_carrier,delay_weather,delay_national_aviation_system,delay_security,delay_late_aircraft_arrival
AS,2023-07-01,802,N924AK,SEA,20:45:00,20:40:00,349,338,-5,20:57:00,17,0,0,0,0,0
AS,2023-07-01,828,N483AS,ANC,21:45:00,21:38:00,367,332,-7,22:00:00,22,0,0,0,0,0
AS,2023-07-01,830,N403AS,SJC,12:40:00,12:28:00,312,306,-12,12:51:00,23,0,0,0,0,0
AS,2023-07-01,834,N459AS,PDX,15:30:00,15:29:00,329,337,-1,15:52:00,23,0,0,0,0,0
AS,2023-07-01,848,N558AS,SEA,23:29:00,23:37:00,350,356,8,00:04:00,27,0,0,0,0,0
AS,2023-07-01,866,N958AK,LAX,15:15:00,15:15:00,333,333,0,15:44:00,29,0,0,0,0,0
AS,2023-07-01,871,N517AS,SFO,22:55:00,22:50:00,310,306,-5,23:10:00,20,0,0,0,0,0
AS,2023-07-01,876,N977AK,SFO,11:15:00,11:08:00,312,299,-7,11:27:00,19,0,0,0,0,0
AS,2023-07-01,881,N956AK,SEA,07:00:00,07:02:00,355,354,2,07:28:00,26,0,0,0,0,0
AS,2023-07-01,888,N938AK,SEA,10:35:00,10:40:00,355,355,5,11:12:00,32,0,0,0,0,0
AS,2023-07-01,892,N495AS,SAN,13:10:00,13:06:00,340,324,-4,13:28:00,22,0,0,0,0,0
AS,2023-07-01,896,N941AK,SEA,14:05:00,13:56:00,356,357,-9,14:17:00,21,0,0,0,0,0
AS,2023-07-02,802,N954AK,SEA,21:00:00,21:11:00,349,340,11,21:30:00,19,0,0,0,0,0
AS,2023-07-02,828,N974AK,ANC,21:45:00,21:38:00,367,333,-7,21:57:00,19,0,0,0,0,0
AS,2023-07-02,830,N941AK,SJC,12:40:00,12:30:00,312,310,-10,13:00:00,30,0,0,0,0,0
AS,2023-07-02,834,N929AK,PDX,15:30:00,15:56:00,329,330,26,16:22:00,26,0,0,1,0,26
AS,2023-07-02,848,N408AS,SEA,23:29:00,23:38:00,350,341,9,23:58:00,20,0,0,0,0,0
AS,2023-07-02,866,N919AK,LAX,15:15:00,15:36:00,333,324,21,15:55:00,19,0,0,0,0,0
AS,2023-07-02,871,N516AS,SFO,22:55:00,22:47:00,310,309,-8,23:14:00,27,0,0,0,0,0
AS,2023-07-02,876,N495AS,SFO,11:15:00,11:08:00,312,302,-7,11:34:00,26,0,0,0,0,0
AS,2023-07-02,881,N434AS,SEA,07:00:00,06:52:00,355,350,-8,07:16:00,24,0,0,0,0,0
AS,2023-07-02,888,N472AS,SEA,10:35:00,10:29:00,355,342,-6,10:50:00,21,0,0,0,0,0
AS,2023-07-02,892,N442AS,SAN,13:10:00,13:01:00,340,348,-9,13:29:00,28,0,0,0,0,0
AS,2023-07-02,896,N946AK,SEA,14:05:00,13:57:00,356,347,-8,14:20:00,23,0,0,0,0,0
AS,2023-07-03,802,N974AK,SEA,20:45:00,20:43:00,349,338,-2,21:04:00,21,0,0,0,0,0
AS,2023-07-03,828,N956AK,ANC,21:45:00,21:44:00,367,346,-1,22:08:00,24,0,0,0,0,0
AS,2023-07-03,830,N913AK,SJC,12:40:00,12:31:00,312,307,-9,13:06:00,35,0,0,0,0,0
AS,2023-07-03,834,N468AS,PDX,15:30:00,16:32:00,329,330,62,16:53:00,21,0,0,1,0,62
AS,2023-07-03,848,N919AK,SEA,23:29:00,23:19:00,350,333,-10,23:38:00,19,0,0,0,0,0
AS,2023-07-03,866,N935AK,LAX,15:15:00,15:16:00,333,336,1,15:36:00,20,0,0,0,0,0
AS,2023-07-03,871,N517AS,SFO,22:55:00,22:40:00,310,297,-15,23:06:00,26,0,0,0,0,0
AS,2023-07-03,876,N478AS,SFO,11:15:00,11:18:00,312,290,3,11:36:00,18,0,0,0,0,0
AS,2023-07-03,881,N407AS,SEA,07:00:00,06:54:00,355,344,-6,07:18:00,24,0,0,0,0,0
AS,2023-07-03,888,N915AK,SEA,10:35:00,10:41:00,355,349,6,11:07:00,26,0,0,0,0,0
AS,2023-07-03,892,N596AS,SAN,13:10:00,13:02:00,340,320,-8,13:28:00,26,0,0,0,0,0
AS,2023-07-03,896,N918AK,SEA,14:05:00,14:03:00,356,342,-2,14:26:00,23,0,0,0,0,0
AS,2023-07-04,802,N495AS,SEA,20:45:00,20:37:00,349,333,-8,20:54:00,17,0,0,0,0,0
AS,2023-07-04,828,N915AK,ANC,21:45:00,21:38:00,367,343,-7,21:58:00,20,0,0,0,0,0
AS,2023-07-04,830,N977AK,SJC,12:40:00,12:33:00,312,299,-7,13:05:00,32,0,0,0,0,0
