carrier_code,date,flight_number,tail_number,destination_airport,scheduled_departure_time,actual_departure_time,scheduled_elapsed_time,actual_elapsed_time,departure_delay,wheels_off_time,taxi_out_time,delay_carrier,delay_weather,delay_national_aviation_system,delay_security,delay_late_aircraft_arrival
AS,2023-11-05,802,N973AK,SEA,21:10:00,21:36:00,358,322,26,21:54:00,18,0,0,0,0,0
AS,2023-11-05,804,N588AS,SFO,23:33:00,23:30:00,317,293,-3,23:53:00,23,0,0,0,0,0
AS,2023-11-05,816,N979AK,SEA,08:00:00,07:56:00,360,331,-4,08:16:00,20,0,0,0,0,0
AS,2023-11-05,820,N982AK,SAN,13:40:00,13:38:00,342,321,-2,13:57:00,19,0,0,0,0,0
AS,2023-11-05,828,N472AS,ANC,23:00:00,23:10:00,362,364,10,23:30:00,20,0,0,0,0,0
AS,2023-11-05,830,N932AK,SJC,13:05:00,14:02:00,318,285,57,14:22:00,20,24,0,0,0,0
AS,2023-11-05,834,N935AK,PDX,16:40:00,16:50:00,339,301,10,17:19:00,29,0,0,0,0,0
AS,2023-11-05,848,N291BT,SEA,00:30:00,00:25:00,355,334,-5,00:42:00,17,0,0,0,0,0
AS,2023-11-05,866,N915AK,LAX,16:15:00,16:53:00,342,303,38,17:11:00,18,0,0,0,0,0
AS,2023-11-05,876,N478AS,SFO,11:35:00,11:32:00,320,286,-3,11:53:00,21,0,0,0,0,0
AS,2023-11-05,888,N956AK,SEA,12:00:00,11:58:00,359,339,-2,12:18:00,20,0,0,0,0,0
AS,2023-11-05,896,N955AK,SEA,15:10:00,15:13:00,358,367,3,15:33:00,20,0,0,0,0,0
AS,2023-11-06,802,N973AK,SEA,21:10:00,21:14:00,358,347,4,21:38:00,24,0,0,0,0,0
AS,2023-11-06,804,N487AS,SFO,23:33:00,23:33:00,317,292,0,23:55:00,22,0,0,0,0,0
AS,2023-11-06,816,N966AK,SEA,08:00:00,07:52:00,360,344,-8,08:21:00,29,0,0,0,0,0
AS,2023-11-06,828,N423AS,ANC,23:00:00,22:49:00,362,376,-11,23:03:00,14,0,0,0,0,0
AS,2023-11-06,830,N486AS,SJC,13:40:00,13:33:00,318,287,-7,13:58:00,25,0,0,0,0,0
AS,2023-11-06,834,N968AK,PDX,16:40:00,16:28:00,339,328,-12,16:53:00,25,0,0,0,0,0
AS,2023-11-06,848,N531AS,SEA,00:30:00,00:33:00,355,326,3,00:51:00,18,0,0,0,0,0
AS,2023-11-06,866,N434AS,LAX,16:15:00,17:14:00,342,316,59,17:37:00,23,0,0,0,0,33
AS,2023-11-06,876,N915AK,SFO,12:00:00,12:15:00,320,284,15,12:37:00,22,0,0,0,0,0
AS,2023-11-06,888,N440AS,SEA,11:35:00,11:34:00,359,371,-1,12:14:00,40,0,0,0,0,0
AS,2023-11-06,892,N949AK,SAN,14:19:00,14:22:00,342,303,3,14:40:00,18,0,0,0,0,0
AS,2023-11-06,896,N929AK,SEA,15:10:00,15:30:00,358,356,20,15:50:00,20,18,0,0,0,0
AS,2023-11-07,802,N956AK,SEA,21:10:00,21:16:00,358,335,6,21:37:00,21,0,0,0,0,0
AS,2023-11-07,804,N971AK,SFO,23:33:00,23:20:00,317,336,-13,00:13:00,53,0,0,0,0,0
AS,2023-11-07,816,N954AK,SEA,08:00:00,09:02:00,360,356,62,09:28:00,26,58,0,0,0,0
AS,2023-11-07,828,N481AS,ANC,23:00:00,23:06:00,362,374,6,23:35:00,29,6,0,12,0,0
AS,2023-11-07,830,N941AK,SJC,13:40:00,13:37:00,318,306,-3,13:58:00,21,0,0,0,0,0
AS,2023-11-07,834,N915AK,PDX,16:40:00,16:29:00,339,322,-11,16:48:00,19,0,0,0,0,0
AS,2023-11-07,848,N291BT,SEA,00:30:00,00:45:00,355,354,15,01:04:00,19,0,0,0,0,0
AS,2023-11-07,866,N433AS,LAX,16:15:00,16:39:00,342,321,24,17:02:00,23,0,0,0,0,0
AS,2023-11-07,876,N984AK,SFO,12:00:00,12:04:00,320,301,4,12:24:00,20,0,0,0,0,0
AS,2023-11-07,888,N913AK,SEA,11:35:00,11:33:00,359,342,-2,11:53:00,20,0,0,0,0,0
AS,2023-11-07,892,N564AS,SAN,14:19:00,14:09:00,342,320,-10,14:30:00,21,0,0,0,0,0
AS,2023-11-07,896,N955AK,SEA,15:10:00,17:32:00,358,337,142,17:56:00,24,0,0,0,0,121
AS,2023-11-08,802,N967AK,SEA,21:10:00,21:15:00,358,328,5,21:37:00,22,0,0,0,0,0
AS,2023-11-08,804,N481AS,SFO,23:33:00,23:11:00,317,319,-22,23:50:00,39,0,0,0,0,0
AS,2023-11-08,816,N935AK,SEA,08:00:00,07:50:00,360,350,-10,08:19:00,29,0,0,0,0,0
AS,2023-11-08,828,N948AK,ANC,23:00:00,22:46:00,362,378,-14,23:09:00,23,0,0,0,0,0
AS,2023-11-08,830,N978AK,SJC,13:40:00,13:25:00,318,301,-15,13:47:00,22,0,0,0,0,0
AS,2023-11-08,834,N929AK,PDX,16:40:00,16:35:00,339,322,-5,16:57:00,22,0,0,0,0,0
AS,2023-11-08,848,N974AK,SEA,00:30:00,00:36:00,355,355,6,01:05:00,29,0,0,0,0,0
AS,2023-11-08,866,N462AS,LAX,16:15:00,16:40:00,342,329,25,17:12:00,32,0,0,0,0,0
AS,2023-11-08,876,N471AS,SFO,12:00:00,11:54:00,320,302,-6,12:18:00,24,0,0,0,0,0
AS,2023-11-08,888,N918AK,SEA,11:35:00,11:39:00,359,348,4,12:11:00,32,0,0,0,0,0
AS,2023-11-08,892,N941AK,SAN,14:19:00,14:11:00,342,355,-8,14:42:00,31,0,0,0,0,0
AS,2023-11-08,896,N949AK,SEA,15:10:00,15:16:00,358,342,6,15:36:00,20,0,0,0,0,0
AS,2023-11-09,802,N952AK,SEA,21:10:00,21:17:00,358,347,7,21:41:00,24,0,0,0,0,0
AS,2023-11-09,804,N440AS,SFO,23:33:00,23:49:00,317,304,16,00:13:00,24,0,0,0,0,0
AS,2023-11-09,816,N977AK,SEA,08:00:00,08:05:00,360,343,5,08:27:00,22,0,0,0,0,0
AS,2023-11-09,828,N941AK,ANC,23:00:00,23:17:00,362,362,17,23:38:00,21,5,0,0,0,12
AS,2023-11-09,830,N913AK,SJC,13:40:00,14:03:00,318,312,23,14:34:00,31,3,0,0,0,14
AS,2023-11-09,834,N985AK,PDX,16:40:00,16:55:00,339,352,15,17:31:00,36,0,0,13,0,15
AS,2023-11-09,848,N938AK,SEA,00:30:00,01:01:00,355,352,31,01:20:00,19,0,0,0,0,28
AS,2023-11-09,866,N928AK,LAX,16:15:00,16:16:00,342,325,1,16:39:00,23,0,0,0,0,0
AS,2023-11-09,876,N984AK,SFO,12:00:00,11:51:00,320,294,-9,12:10:00,19,0,0,0,0,0
AS,2023-11-09,884,N917AK,SEA,11:35:00,11:36:00,359,344,1,11:59:00,23,0,0,0,0,0
AS,2023-11-09,892,N915AK,SAN,14:19:00,14:11:00,342,333,-8,14:44:00,33,0,0,0,0,0
AS,2023-11-09,896,N946AK,SEA,15:10:00,15:12:00,358,353,2,15:34:00,22,0,0,0,0,0
AS,2023-11-10,802,N434AS,SEA,21:10:00,21:09:00,358,326,-1,21:28:00,19,0,0,0,0,0
AS,2023-11-10,804,N433AS,SFO,23:33:00,00:02:00,317,311,29,00:25:00,23,0,0,0,0,23
AS,2023-11-10,816,N948AK,SEA,08:00:00,08:23:00,360,338,23,08:43:00,20,0,0,0,0,0
AS,2023-11-10,828,N958AK,ANC,23:00:00,22:55:00,362,362,-5,23:15:00,20,0,0,0,0,0
AS,2023-11-10,830,N486AS,SJC,13:40:00,13:32:00,318,315,-8,13:52:00,20,0,0,0,0,0
AS,2023-11-10,834,N474AS,PDX,16:40:00,16:40:00,339,336,0,17:15:00,35,0,0,0,0,0
AS,2023-11-10,848,N464AS,SEA,00:30:00,01:05:00,355,358,35,01:33:00,28,35,0,3,0,0
AS,2023-11-10,866,N966AK,LAX,16:15:00,16:11:00,342,338,-4,16:32:00,21,0,0,0,0,0
AS,2023-11-10,876,N983AK,SFO,11:35:00,11:31:00,320,315,-4,11:59:00,28,0,0,0,0,0
AS,2023-11-10,884,N936AK,SEA,12:00:00,12:04:00,359,342,4,12:23:00,19,0,0,0,0,0
AS,2023-11-10,892,N929AK,SAN,14:19:00,14:13:00,342,338,-6,14:39:00,26,0,0,0,0,0
AS,2023-11-10,896,N457AS,SEA,15:10:00,15:15:00,358,349,5,15:38:00,23,0,0,0,0,0
AS,2023-11-11,802,N428AS,SEA,21:10:00,00:26:00,358,337,196,00:55:00,29,0,0,0,0,175
AS,2023-11-11,804,N975AK,SFO,23:33:00,23:28:00,317,307,-5,23:48:00,20,0,0,0,0,0
AS,2023-11-11,816,N931AK,SEA,08:00:00,08:31:00,360,338,31,08:52:00,21,0,0,0,0,0
AS,2023-11-11,828,N703AL,ANC,23:00:00,22:54:00,362,420,-6,23:26:00,32,0,0,52,0,0
AS,2023-11-11,830,N948AK,SJC,13:40:00,13:34:00,318,302,-6,13:50:00,16,0,0,0,0,0
AS,2023-11-11,834,N915AK,PDX,16:40:00,18:19:00,339,316,99,18:38:00,19,0,0,0,0,76
AS,2023-11-11,848,N978AK,SEA,00:30:00,00:24:00,355,339,-6,00:52:00,28,0,0,0,0,0
AS,2023-11-11,866,N955AK,LAX,16:15:00,16:39:00,342,319,24,17:00:00,21,0,0,0,0,0
AS,2023-11-11,876,N448AS,SFO,12:00:00,11:54:00,320,310,-6,12:19:00,25,0,0,0,0,0
AS,2023-11-11,884,N949AK,SEA,11:35:00,11:27:00,359,334,-8,11:51:00,24,0,0,0,0,0
AS,2023-11-11,892,N486AS,SAN,14:19:00,14:10:00,342,330,-9,14:34:00,24,0,0,0,0,0
AS,2023-11-11,896,N929AK,SEA,15:10:00,15:27:00,358,340,17,15:45:00,18,0,0,0,0,0
AS,2023-11-12,802,N442AS,SEA,21:10:00,21:10:00,358,349,0,21:35:00,25,0,0,0,0,0
AS,2023-11-12,804,N431AS,SFO,23:33:00,23:25:00,317,303,-8,23:49:00,24,0,0,0,0,0
AS,2023-11-12,816,N963AK,SEA,08:00:00,08:09:00,360,332,9,08:29:00,20,0,0,0,0,0
AS,2023-11-12,820,N933AK,SAN,13:40:00,13:38:00,342,325,-2,13:59:00,21,0,0,0,0,0
AS,2023-11-12,828,N990AK,ANC,23:00:00,00:31:00,362,0,91,00:46:00,15,0,0,0,0,0
AS,2023-11-12,830,N984AK,SJC,13:05:00,12:47:00,318,305,-18,13:17:00,30,0,0,0,0,0
AS,2023-11-12,834,N958AK,PDX,16:40:00,16:58:00,339,320,18,17:16:00,18,0,0,0,0,0
AS,2023-11-12,848,N483AS,SEA,00:30:00,00:21:00,355,339,-9,00:46:00,25,0,0,0,0,0
AS,2023-11-12,866,N407AS,LAX,16:15:00,16:21:00,342,314,6,16:39:00,18,0,0,0,0,0
AS,2023-11-12,876,N964AK,SFO,11:35:00,11:23:00,320,288,-12,11:42:00,19,0,0,0,0,0
AS,2023-11-12,884,N941AK,SEA,12:00:00,12:09:00,359,347,9,12:33:00,24,0,0,0,0,0
AS,2023-11-12,896,N978AK,SEA,15:10:00,15:05:00,358,344,-5,15:26:00,21,0,0,0,0,0
AS,2023-11-13,802,N434AS,SEA,21:10:00,21:48:00,358,349,38,22:07:00,19,0,0,0,0,29
AS,2023-11-13,804,N486AS,SFO,23:33:00,23:23:00,317,303,-10,23:54:00,31,0,0,0,0,0
AS,2023-11-13,816,N492AS,SEA,08:00:00,08:10:00,360,354,10,08:36:00,26,0,0,0,0,0
AS,2023-11-13,828,N936AK,ANC,23:00:00,23:18:00,362,422,18,23:46:00,28,0,18,60,0,0
AS,2023-11-13,830,N953AK,SJC,13:40:00,13:34:00,318,295,-6,13:58:00,24,0,0,0,0,0
AS,2023-11-13,834,N495AS,PDX,16:40:00,16:53:00,339,334,13,17:19:00,26,0,0,0,0,0
AS,2023-11-13,848,N585AS,SEA,00:30:00,00:24:00,355,371,-6,00:58:00,34,0,0,0,0,0
AS,2023-11-13,866,N435AS,LAX,16:15:00,16:23:00,342,313,8,16:43:00,20,0,0,0,0,0
AS,2023-11-13,876,N407AS,SFO,12:00:00,11:50:00,320,305,-10,12:21:00,31,0,0,0,0,0
AS,2023-11-13,884,N483AS,SEA,11:35:00,11:24:00,359,373,-11,12:06:00,42,0,0,0,0,0
AS,2023-11-13,892,N982AK,SAN,14:19:00,14:13:00,342,343,-6,14:31:00,18,0,0,0,0,0
AS,2023-11-13,896,N402AS,SEA,15:10:00,15:39:00,358,339,29,15:56:00,17,0,0,0,0,0
AS,2023-11-14,802,N960AK,SEA,21:10:00,21:09:00,358,367,-1,21:35:00,26,0,0,0,0,0
AS,2023-11-14,804,N946AK,SFO,23:33:00,23:31:00,317,310,-2,23:56:00,25,0,0,0,0,0
AS,2023-11-14,816,N937AK,SEA,08:00:00,07:56:00,360,389,-4,08:35:00,39,0,0,25,0,0
AS,2023-11-14,828,N964AK,ANC,23:00:00,23:00:00,362,365,0,23:26:00,26,0,0,0,0,0
AS,2023-11-14,830,N440AS,SJC,13:40:00,13:32:00,318,301,-8,13:54:00,22,0,0,0,0,0
AS,2023-11-14,834,N483AS,PDX,16:40:00,17:11:00,339,341,31,17:31:00,20,0,0,2,0,31
AS,2023-11-14,848,N990AK,SEA,00:30:00,00:40:00,355,343,10,00:54:00,14,0,0,0,0,0
AS,2023-11-14,866,N963AK,LAX,16:15:00,16:32:00,342,327,17,17:11:00,39,0,0,0,0,0
AS,2023-11-14,876,N442AS,SFO,12:00:00,11:52:00,320,295,-8,12:09:00,17,0,0,0,0,0
AS,2023-11-14,884,N703AL,SEA,11:35:00,11:28:00,359,365,-7,11:49:00,21,0,0,0,0,0
AS,2023-11-14,892,N530AS,SAN,14:19:00,14:13:00,342,315,-6,14:39:00,26,0,0,0,0,0
AS,2023-11-14,896,N982AK,SEA,15:10:00,15:16:00,358,369,6,15:40:00,24,0,0,11,0,6
AS,2023-11-15,802,N943AK,SEA,21:10:00,21:07:00,358,388,-3,21:36:00,29,0,0,27,0,0
AS,2023-11-15,804,N423AS,SFO,23:33:00,23:11:00,317,309,-22,23:38:00,27,0,0,0,0,0
AS,2023-11-15,816,N954AK,SEA,08:00:00,07:56:00,360,371,-4,08:14:00,18,0,0,0,0,0
AS,2023-11-15,828,N464AS,ANC,23:00:00,22:52:00,362,353,-8,23:13:00,21,0,0,0,0,0
AS,2023-11-15,830,N915AK,SJC,13:40:00,13:31:00,318,318,-9,13:57:00,26,0,0,0,0,0
AS,2023-11-15,834,N495AS,PDX,16:40:00,17:34:00,339,386,54,18:06:00,32,54,0,47,0,0
AS,2023-11-15,848,N936AK,SEA,00:30:00,00:29:00,355,363,-1,00:47:00,18,0,0,0,0,0
AS,2023-11-15,866,N934AK,LAX,16:15:00,16:03:00,342,339,-12,16:28:00,25,0,0,0,0,0
AS,2023-11-15,876,N963AK,SFO,12:00:00,11:48:00,320,323,-12,12:22:00,34,0,0,0,0,0
AS,2023-11-15,884,N975AK,SEA,11:35:00,11:29:00,359,402,-6,11:59:00,30,0,0,37,0,0
AS,2023-11-15,892,N440AS,SAN,14:19:00,14:24:00,342,336,5,14:52:00,28,0,0,0,0,0
AS,2023-11-15,896,N928AK,SEA,15:10:00,15:13:00,358,382,3,15:31:00,18,0,0,27,0,0
AS,2023-11-16,802,N943AK,SEA,21:10:00,21:08:00,358,368,-2,21:27:00,19,0,0,0,0,0
AS,2023-11-16,804,N947AK,SFO,23:33:00,23:15:00,317,350,-18,23:47:00,32,0,0,15,0,0
AS,2023-11-16,816,N409AS,SEA,08:00:00,07:58:00,360,384,-2,08:42:00,44,0,0,22,0,0
AS,2023-11-16,828,N402AS,ANC,23:00:00,22:42:00,362,379,-18,23:10:00,28,0,0,0,0,0
AS,2023-11-16,830,N935AK,SJC,13:40:00,13:32:00,318,317,-8,13:59:00,27,0,0,0,0,0
AS,2023-11-16,834,N491AS,PDX,16:40:00,16:33:00,339,373,-7,17:03:00,30,0,0,27,0,0
AS,2023-11-16,848,N964AK,SEA,00:30:00,00:23:00,355,384,-7,00:47:00,24,0,0,22,0,0
AS,2023-11-16,866,N433AS,LAX,16:15:00,16:08:00,342,328,-7,16:29:00,21,0,0,0,0,0
AS,2023-11-16,876,N407AS,SFO,12:00:00,11:55:00,320,311,-5,12:18:00,23,0,0,0,0,0
AS,2023-11-16,884,N423AS,SEA,11:35:00,12:35:00,359,359,60,12:52:00,17,3,0,0,0,57
AS,2023-11-16,892,N969AK,SAN,14:19:00,14:31:00,342,312,12,14:47:00,16,0,0,0,0,0
AS,2023-11-16,896,N946AK,SEA,15:10:00,14:59:00,358,376,-11,15:23:00,24,0,0,0,0,0
AS,2023-11-17,802,N408AS,SEA,21:00:00,20:55:00,361,337,-5,21:16:00,21,0,0,0,0,0
AS,2023-11-17,804,N435AS,PAE,23:25:00,23:01:00,367,350,-24,23:25:00,24,0,0,0,0,0
AS,2023-11-17,816,N933AK,SEA,12:10:00,12:08:00,365,367,-2,12:35:00,27,0,0,0,0,0
AS,2023-11-17,826,N478AS,SAN,13:25:00,13:16:00,340,312,-9,13:33:00,17,0,0,0,0,0
AS,2023-11-17,828,N946AK,ANC,22:10:00,22:01:00,375,374,-9,22:45:00,44,0,0,0,0,0
AS,2023-11-17,830,N975AK,SJC,16:35:00,17:06:00,322,309,31,17:30:00,24,18,0,0,0,0
AS,2023-11-17,835,N985AK,PDX,15:25:00,15:31:00,344,329,6,15:55:00,24,0,0,0,0,0
AS,2023-11-17,838,N921AK,SEA,07:00:00,07:07:00,360,364,7,07:29:00,22,0,0,0,0,0
AS,2023-11-17,842,N464AS,SAN,00:30:00,00:08:00,340,319,-22,00:36:00,28,0,0,0,0,0
AS,2023-11-17,848,N941AK,SEA,23:59:00,00:01:00,361,347,2,00:25:00,24,0,0,0,0,0
AS,2023-11-17,866,N948AK,LAX,14:25:00,14:17:00,335,326,-8,14:41:00,24,0,0,0,0,0
AS,2023-11-17,876,N935AK,SFO,11:40:00,11:32:00,323,331,-8,12:05:00,33,0,0,0,0,0
AS,2023-11-17,896,N409AS,SEA,16:55:00,16:53:00,361,359,-2,17:27:00,34,0,0,0,0,0
AS,2023-11-18,802,N934AK,SEA,21:05:00,21:05:00,360,322,0,21:25:00,20,0,0,0,0,0
AS,2023-11-18,804,N932AK,PAE,23:25:00,23:16:00,367,338,-9,23:39:00,23,0,0,0,0,0
AS,2023-11-18,816,N492AS,SEA,12:10:00,12:09:00,365,334,-1,12:32:00,23,0,0,0,0,0
AS,2023-11-18,828,N494AS,ANC,22:10:00,22:14:00,375,331,4,22:42:00,28,0,0,0,0,0
AS,2023-11-18,830,N433AS,SJC,16:35:00,16:33:00,322,307,-2,16:59:00,26,0,0,0,0,0
AS,2023-11-18,834,N478AS,PDX,15:25:00,15:14:00,344,312,-11,15:34:00,20,0,0,0,0,0
AS,2023-11-18,848,N967AK,SEA,23:59:00,00:21:00,361,325,22,00:43:00,22,0,0,0,0,0
AS,2023-11-18,866,N435AS,LAX,14:25:00,14:40:00,335,328,15,15:00:00,20,0,0,0,0,0
AS,2023-11-18,876,N971AK,SFO,11:40:00,11:41:00,323,304,1,12:03:00,22,0,0,0,0,0
AS,2023-11-18,888,N928AK,SEA,07:00:00,06:58:00,360,347,-2,07:27:00,29,0,0,0,0,0
AS,2023-11-18,892,N477AS,SAN,13:25:00,13:21:00,340,328,-4,13:39:00,18,0,0,0,0,0
AS,2023-11-18,896,N983AK,SEA,16:55:00,17:07:00,361,324,12,17:27:00,20,0,0,0,0,0
AS,2023-11-19,802,N938AK,SEA,21:00:00,21:34:00,361,313,34,21:55:00,21,0,0,0,0,0
AS,2023-11-19,804,N985AK,PAE,23:25:00,23:19:00,367,336,-6,23:38:00,19,0,0,0,0,0
AS,2023-11-19,816,N954AK,SEA,12:10:00,13:27:00,365,343,77,13:48:00,21,0,0,0,0,55
AS,2023-11-19,828,N920AK,ANC,22:10:00,22:14:00,375,381,4,22:41:00,27,0,0,0,0,0
AS,2023-11-19,830,N440AS,SJC,16:35:00,16:25:00,322,290,-10,16:47:00,22,0,0,0,0,0
AS,2023-11-19,834,N934AK,PDX,15:25:00,15:22:00,344,300,-3,15:36:00,14,0,0,0,0,0
AS,2023-11-19,848,N979AK,SEA,23:59:00,23:51:00,361,324,-8,00:08:00,17,0,0,0,0,0
AS,2023-11-19,866,N932AK,LAX,14:25:00,14:57:00,335,316,32,15:12:00,15,0,0,0,0,0
AS,2023-11-19,876,N433AS,SFO,11:40:00,11:46:00,323,285,6,12:02:00,16,0,0,0,0,0
AS,2023-11-19,888,N487AS,SEA,07:00:00,06:56:00,360,344,-4,07:27:00,31,0,0,0,0,0
AS,2023-11-19,892,N978AK,SAN,13:25:00,13:50:00,340,348,25,14:13:00,23,3,0,8,0,22
AS,2023-11-19,896,N976AK,SEA,16:55:00,17:05:00,361,316,10,17:20:00,15,0,0,0,0,0
AS,2023-11-20,802,N971AK,SEA,21:00:00,21:12:00,361,313,12,21:29:00,17,0,0,0,0,0
AS,2023-11-20,804,N918AK,PAE,23:25:00,23:27:00,367,336,2,23:58:00,31,0,0,0,0,0
AS,2023-11-20,816,N932AK,SEA,12:10:00,12:12:00,365,329,2,12:32:00,20,0,0,0,0,0
AS,2023-11-20,828,N494AS,ANC,22:10:00,22:20:00,375,363,10,22:44:00,24,0,0,0,0,0
AS,2023-11-20,830,N483AS,SJC,16:35:00,16:35:00,322,312,0,17:04:00,29,0,0,0,0,0
AS,2023-11-20,834,N947AK,PDX,15:25:00,15:35:00,344,320,10,15:55:00,20,0,0,0,0,0
AS,2023-11-20,848,N472AS,SEA,23:59:00,23:49:00,361,324,-10,00:12:00,23,0,0,0,0,0
AS,2023-11-20,866,N985AK,LAX,14:25:00,14:34:00,335,321,9,14:55:00,21,0,0,0,0,0
AS,2023-11-20,876,N535AS,SFO,11:40:00,13:44:00,323,304,124,14:06:00,22,105,0,0,0,0
AS,2023-11-20,888,N474AS,SEA,07:00:00,07:02:00,360,330,2,07:19:00,17,0,0,0,0,0
