carrier_code,date,flight_number,tail_number,destination_airport,scheduled_departure_time,actual_departure_time,scheduled_elapsed_time,actual_elapsed_time,departure_delay,wheels_off_time,taxi_out_time,delay_carrier,delay_weather,delay_national_aviation_system,delay_security,delay_late_aircraft_arrival
AS,2023-02-01,802,N487AS,SEA,21:05:00,20:55:00,355,356,-10,21:21:00,26,0,0,0,0,0
AS,2023-02-01,828,N413AS,ANC,23:45:00,23:54:00,368,374,9,00:18:00,24,9,0,6,0,0
AS,2023-02-01,834,N442AS,PDX,16:50:00,16:35:00,344,332,-15,16:55:00,20,0,0,0,0,0
AS,2023-02-01,848,N952AK,SEA,23:55:00,23:51:00,355,361,-4,00:21:00,30,0,0,0,0,0
AS,2023-02-01,866,N428AS,LAX,16:15:00,16:02:00,335,316,-13,16:19:00,17,0,0,0,0,0
AS,2023-02-01,876,N926AK,SFO,14:40:00,14:37:00,310,297,-3,15:00:00,23,0,0,0,0,0
AS,2023-02-01,888,N402AS,SEA,12:10:00,12:12:00,358,341,2,12:29:00,17,0,0,0,0,0
AS,2023-02-01,892,N590AS,SAN,15:15:00,15:05:00,336,316,-10,15:24:00,19,0,0,0,0,0
AS,2023-02-01,896,N972AK,SEA,13:45:00,13:38:00,358,340,-7,13:54:00,16,0,0,0,0,0
AS,2023-02-02,802,N440AS,SEA,21:05:00,21:44:00,355,324,39,22:04:00,20,0,0,0,0,0
AS,2023-02-02,828,N459AS,ANC,23:45:00,00:16:00,368,364,31,00:41:00,25,9,0,0,0,18
AS,2023-02-02,830,N468AS,SJC,12:50:00,12:44:00,315,303,-6,13:00:00,16,0,0,0,0,0
AS,2023-02-02,834,N921AK,PDX,16:50:00,16:38:00,344,328,-12,17:06:00,28,0,0,0,0,0
AS,2023-02-02,848,N472AS,SEA,23:55:00,00:10:00,355,341,15,00:36:00,26,0,0,0,0,0
AS,2023-02-02,852,N481AS,LAX,22:30:00,22:57:00,335,326,27,23:22:00,25,0,0,0,0,18
AS,2023-02-02,858,N948AK,PDX,22:20:00,22:16:00,335,312,-4,22:37:00,21,0,0,0,0,0
AS,2023-02-02,866,N494AS,LAX,16:15:00,15:55:00,335,337,-20,16:21:00,26,0,0,0,0,0
AS,2023-02-02,876,N409AS,SFO,14:40:00,14:32:00,310,332,-8,14:55:00,23,0,0,0,0,0
AS,2023-02-02,888,N442AS,SEA,12:10:00,12:25:00,358,355,15,12:48:00,23,0,0,0,0,0
AS,2023-02-02,892,N590AS,SAN,15:15:00,15:03:00,336,354,-12,15:33:00,30,0,0,0,0,0
AS,2023-02-02,896,N919AK,SEA,13:45:00,13:40:00,358,337,-5,13:59:00,19,0,0,0,0,0
AS,2023-02-03,802,N467AS,SEA,21:05:00,20:53:00,355,331,-12,21:18:00,25,0,0,0,0,0
AS,2023-02-03,828,N419AS,ANC,23:45:00,01:23:00,368,368,98,01:39:00,16,0,43,0,0,55
AS,2023-02-03,834,N932AK,PDX,16:50:00,18:21:00,344,311,91,18:43:00,22,0,0,0,0,58
AS,2023-02-03,848,N495AS,SEA,23:55:00,23:50:00,355,326,-5,00:12:00,22,0,0,0,0,0
AS,2023-02-03,866,N431AS,LAX,16:15:00,15:53:00,335,331,-22,16:24:00,31,0,0,0,0,0
AS,2023-02-03,876,N913AK,SFO,14:40:00,14:27:00,310,300,-13,14:50:00,23,0,0,0,0,0
AS,2023-02-03,888,N468AS,SEA,12:10:00,12:15:00,358,322,5,12:39:00,24,0,0,0,0,0
AS,2023-02-03,892,N563AS,SAN,15:15:00,15:12:00,336,337,-3,15:35:00,23,0,0,0,0,0
AS,2023-02-03,896,N924AK,SEA,13:45:00,14:05:00,358,321,20,14:27:00,22,0,0,0,0,0
AS,2023-02-04,802,N926AK,SEA,21:05:00,21:12:00,355,342,7,21:33:00,21,0,0,0,0,0
AS,2023-02-04,828,N936AK,ANC,23:45:00,23:50:00,368,343,5,00:10:00,20,0,0,0,0,0
AS,2023-02-04,834,N979AK,PDX,16:50:00,17:02:00,344,323,12,17:21:00,19,0,0,0,0,0
AS,2023-02-04,840,N563AS,SJC,15:15:00,15:37:00,315,293,22,16:00:00,23,0,0,0,0,0
AS,2023-02-04,848,N976AK,SEA,23:55:00,01:05:00,355,356,70,01:25:00,20,70,0,1,0,0
AS,2023-02-04,852,N972AK,LAX,22:30:00,22:14:00,335,314,-16,22:40:00,26,0,0,0,0,0
AS,2023-02-04,858,N978AK,PDX,22:20:00,22:14:00,335,330,-6,22:38:00,24,0,0,0,0,0
AS,2023-02-04,864,N408AS,SAN,13:10:00,13:10:00,336,327,0,13:33:00,23,0,0,0,0,0
AS,2023-02-04,866,N949AK,LAX,16:15:00,16:09:00,335,322,-6,16:34:00,25,0,0,0,0,0
AS,2023-02-04,876,N565AS,SFO,14:40:00,19:53:00,310,295,313,20:17:00,24,0,0,0,0,298
AS,2023-02-04,888,N409AS,SEA,12:10:00,13:04:00,358,349,54,13:28:00,24,45,0,0,0,0
AS,2023-02-04,896,N952AK,SEA,13:45:00,14:41:00,358,338,56,14:58:00,17,8,0,0,0,28
AS,2023-02-05,802,N434AS,SEA,21:05:00,21:10:00,355,351,5,21:32:00,22,0,0,0,0,0
AS,2023-02-05,828,N471AS,ANC,23:45:00,23:41:00,368,345,-4,23:56:00,15,0,0,0,0,0
AS,2023-02-05,830,N563AS,SJC,12:50:00,13:25:00,315,328,35,13:48:00,23,35,0,13,0,0
AS,2023-02-05,834,N409AS,PDX,16:50:00,16:32:00,344,347,-18,16:54:00,22,0,0,0,0,0
AS,2023-02-05,848,N459AS,SEA,23:55:00,23:50:00,355,358,-5,00:08:00,18,0,0,0,0,0
AS,2023-02-05,852,N585AS,LAX,22:30:00,22:28:00,335,339,-2,22:49:00,21,0,0,0,0,0
AS,2023-02-05,858,N467AS,PDX,22:20:00,22:17:00,335,348,-3,22:39:00,22,0,0,0,0,0
AS,2023-02-05,866,N937AK,LAX,16:15:00,15:59:00,335,330,-16,16:28:00,29,0,0,0,0,0
AS,2023-02-05,876,N592AS,SFO,14:40:00,14:53:00,310,323,13,15:13:00,20,0,0,13,0,13
AS,2023-02-05,888,N590AS,SEA,12:10:00,12:06:00,358,378,-4,12:31:00,25,0,0,16,0,0
AS,2023-02-05,892,N978AK,SAN,15:15:00,15:14:00,336,318,-1,15:39:00,25,0,0,0,0,0
AS,2023-02-05,896,N941AK,SEA,13:45:00,14:04:00,358,364,19,14:25:00,21,19,0,6,0,0
AS,2023-02-06,802,N919AK,SEA,21:05:00,21:02:00,355,330,-3,21:22:00,20,0,0,0,0,0
AS,2023-02-06,828,N459AS,ANC,23:45:00,23:42:00,368,364,-3,00:03:00,21,0,0,0,0,0
AS,2023-02-06,834,N431AS,PDX,16:50:00,16:50:00,344,318,0,17:10:00,20,0,0,0,0,0
AS,2023-02-06,848,N952AK,SEA,23:55:00,23:54:00,355,352,-1,00:20:00,26,0,0,0,0,0
AS,2023-02-06,866,N409AS,LAX,16:15:00,15:57:00,335,355,-18,16:18:00,21,0,0,0,0,0
AS,2023-02-06,876,N569AS,SFO,14:40:00,14:36:00,310,320,-4,15:00:00,24,0,0,0,0,0
AS,2023-02-06,888,N453AS,SEA,12:10:00,12:20:00,358,337,10,12:42:00,22,0,0,0,0,0
AS,2023-02-06,892,N583AS,SAN,15:15:00,15:10:00,336,348,-5,15:33:00,23,0,0,0,0,0
