carrier_code,date,flight_number,tail_number,destination_airport,scheduled_departure_time,actual_departure_time,scheduled_elapsed_time,actual_elapsed_time,departure_delay,wheels_off_time,taxi_out_time,delay_carrier,delay_weather,delay_national_aviation_system,delay_security,delay_late_aircraft_arrival
AS,2024-04-08,848,N508AS,SEA,23:25:00,23:19:00,350,330,-6,23:40:00,21,0,0,0,0,0
AS,2024-04-08,849,N947AK,PAE,14:34:00,14:37:00,345,346,3,15:07:00,30,0,0,0,0,0
AS,2024-04-08,866,N903AK,LAX,15:29:00,15:24:00,330,361,-5,15:43:00,19,0,0,26,0,0
AS,2024-04-08,876,N913AK,SFO,12:15:00,12:10:00,315,304,-5,12:31:00,21,0,0,0,0,0
AS,2024-04-08,888,N495AS,SEA,07:00:00,07:00:00,357,350,0,07:34:00,34,0,0,0,0,0
AS,2024-04-08,892,N434AS,SAN,10:45:00,10:41:00,340,321,-4,10:56:00,15,0,0,0,0,0
AS,2024-04-08,896,N953AK,SEA,15:59:00,15:55:00,344,333,-4,16:24:00,29,0,0,0,0,0
AS,2024-04-09,802,N431AS,SEA,20:22:00,20:59:00,344,334,37,21:23:00,24,27,0,0,0,0
AS,2024-04-09,816,N924AK,SEA,11:15:00,11:17:00,358,339,2,11:43:00,26,0,0,0,0,0
AS,2024-04-09,828,N954AK,ANC,21:43:00,21:38:00,377,361,-5,22:02:00,24,0,0,0,0,0
AS,2024-04-09,830,N459AS,SJC,14:00:00,14:25:00,317,316,25,14:52:00,27,0,0,0,0,24
AS,2024-04-09,834,N976AK,PDX,13:04:00,12:59:00,333,320,-5,13:19:00,20,0,0,0,0,0
AS,2024-04-09,848,N486AS,SEA,23:25:00,23:10:00,350,333,-15,23:29:00,19,0,0,0,0,0
AS,2024-04-09,849,N472AS,PAE,14:34:00,14:28:00,345,338,-6,14:50:00,22,0,0,0,0,0
AS,2024-04-09,866,N979AK,LAX,15:29:00,15:54:00,330,311,25,16:14:00,20,0,0,0,0,0
AS,2024-04-09,876,N928AK,SFO,12:15:00,12:16:00,315,306,1,12:42:00,26,0,0,0,0,0
AS,2024-04-09,888,N926AK,SEA,07:00:00,06:58:00,357,327,-2,07:19:00,21,0,0,0,0,0
AS,2024-04-09,892,N942AK,SAN,10:45:00,10:58:00,340,310,13,11:16:00,18,0,0,0,0,0
AS,2024-04-09,896,N913AK,SEA,15:59:00,15:57:00,344,338,-2,16:20:00,23,0,0,0,0,0
AS,2024-04-10,802,N495AS,SEA,20:22:00,20:33:00,344,328,11,20:55:00,22,0,0,0,0,0
AS,2024-04-10,816,N590AS,SEA,11:15:00,11:04:00,358,339,-11,11:23:00,19,0,0,0,0,0
AS,2024-04-10,828,N472AS,ANC,22:02:00,21:52:00,377,378,-10,22:13:00,21,0,0,0,0,0
AS,2024-04-10,830,N403AS,SJC,14:00:00,13:47:00,317,301,-13,14:03:00,16,0,0,0,0,0
AS,2024-04-10,834,N464AS,PDX,13:04:00,13:01:00,333,323,-3,13:24:00,23,0,0,0,0,0
AS,2024-04-10,848,N915AK,SEA,23:21:00,23:14:00,349,326,-7,23:38:00,24,0,0,0,0,0
AS,2024-04-10,849,N703AL,PAE,14:34:00,14:21:00,345,330,-13,14:40:00,19,0,0,0,0,0
AS,2024-04-10,866,N413AS,LAX,15:29:00,15:27:00,330,326,-2,15:52:00,25,0,0,0,0,0
AS,2024-04-10,876,N975AK,SFO,12:15:00,12:13:00,315,307,-2,12:34:00,21,0,0,0,0,0
AS,2024-04-10,888,N474AS,SEA,07:00:00,07:01:00,357,328,1,07:19:00,18,0,0,0,0,0
AS,2024-04-10,892,N968AK,SAN,10:45:00,10:41:00,340,320,-4,11:03:00,22,0,0,0,0,0
AS,2024-04-10,896,N943AK,SEA,15:59:00,15:49:00,344,325,-10,16:12:00,23,0,0,0,0,0
AS,2024-04-11,802,N983AK,SEA,20:22:00,20:15:00,344,350,-7,20:36:00,21,0,0,0,0,0
AS,2024-04-11,816,N467AS,SEA,11:15:00,11:06:00,358,333,-9,11:27:00,21,0,0,0,0,0
AS,2024-04-11,828,N931AK,ANC,21:43:00,21:49:00,377,347,6,22:11:00,22,0,0,0,0,0
AS,2024-04-11,830,N960AK,SJC,14:00:00,14:22:00,317,291,22,14:42:00,20,0,0,0,0,0
AS,2024-04-11,834,N947AK,PDX,13:04:00,13:00:00,333,317,-4,13:20:00,20,0,0,0,0,0
AS,2024-04-11,848,N968AK,SEA,23:25:00,23:17:00,350,351,-8,23:36:00,19,0,0,0,0,0
AS,2024-04-11,849,N948AK,PAE,14:34:00,14:53:00,345,340,19,15:10:00,17,0,0,0,0,0
AS,2024-04-11,866,N976AK,LAX,15:29:00,15:33:00,330,334,4,15:56:00,23,0,0,0,0,0
AS,2024-04-11,876,N464AS,SFO,12:15:00,14:11:00,315,304,116,14:36:00,25,0,0,0,0,105
AS,2024-04-11,888,N933AK,SEA,07:00:00,06:57:00,357,322,-3,07:29:00,32,0,0,0,0,0
AS,2024-04-11,892,N479AS,SAN,10:45:00,10:38:00,340,326,-7,11:00:00,22,0,0,0,0,0
AS,2024-04-11,896,N709AL,SEA,15:59:00,15:55:00,344,338,-4,16:17:00,22,0,0,0,0,0
AS,2024-04-12,802,N913AK,SEA,20:22:00,20:21:00,344,356,-1,20:47:00,26,0,0,0,0,0
AS,2024-04-12,816,N478AS,SEA,11:15:00,11:12:00,358,363,-3,11:37:00,25,0,0,0,0,0
AS,2024-04-12,828,N434AS,ANC,22:21:00,23:58:00,377,344,97,00:17:00,19,0,0,0,0,64
AS,2024-04-12,830,N494AS,SJC,14:00:00,13:59:00,317,308,-1,14:18:00,19,0,0,0,0,0
