carrier_code,date,flight_number,tail_number,destination_airport,scheduled_departure_time,actual_departure_time,scheduled_elapsed_time,actual_elapsed_time,departure_delay,wheels_off_time,taxi_out_time,delay_carrier,delay_weather,delay_national_aviation_system,delay_security,delay_late_aircraft_arrival
AS,2023-10-01,802,N943AK,SEA,20:10:00,20:01:00,358,345,-9,20:23:00,22,0,0,0,0,0
AS,2023-10-01,804,N536AS,SFO,22:40:00,22:40:00,315,305,0,22:59:00,19,0,0,0,0,0
AS,2023-10-01,816,N968AK,SEA,07:00:00,06:56:00,360,356,-4,07:23:00,27,0,0,0,0,0
AS,2023-10-01,820,N932AK,SAN,12:40:00,12:37:00,342,351,-3,13:05:00,28,0,0,0,0,0
AS,2023-10-01,828,N921AK,ANC,22:00:00,21:38:00,362,362,-22,22:07:00,29,0,0,0,0,0
AS,2023-10-01,830,N924AK,SJC,12:05:00,11:52:00,318,320,-13,12:29:00,37,0,0,0,0,0
AS,2023-10-01,834,N984AK,PDX,15:40:00,15:29:00,339,330,-11,15:49:00,20,0,0,0,0,0
AS,2023-10-01,848,N589AS,SEA,23:30:00,23:29:00,355,352,-1,23:46:00,17,0,0,0,0,0
AS,2023-10-01,866,N941AK,LAX,15:15:00,15:08:00,342,336,-7,15:35:00,27,0,0,0,0,0
AS,2023-10-01,876,N938AK,SFO,10:35:00,10:32:00,320,302,-3,10:49:00,17,0,0,0,0,0
AS,2023-10-01,888,N469AS,SEA,11:00:00,10:55:00,359,347,-5,11:19:00,24,0,0,0,0,0
AS,2023-10-01,896,N936AK,SEA,14:10:00,14:02:00,358,347,-8,14:27:00,25,0,0,0,0,0
AS,2023-10-02,802,N967AK,SEA,20:10:00,20:07:00,358,345,-3,20:32:00,25,0,0,0,0,0
AS,2023-10-02,804,N978AK,SFO,22:40:00,22:43:00,315,307,3,23:06:00,23,0,0,0,0,0
AS,2023-10-02,816,N953AK,SEA,07:00:00,06:53:00,360,340,-7,07:16:00,23,0,0,0,0,0
AS,2023-10-02,828,N402AS,ANC,22:00:00,21:40:00,362,343,-20,22:03:00,23,0,0,0,0,0
AS,2023-10-02,830,N964AK,SJC,12:40:00,12:35:00,318,311,-5,13:00:00,25,0,0,0,0,0
AS,2023-10-02,834,N423AS,PDX,15:40:00,15:42:00,339,330,2,16:07:00,25,0,0,0,0,0
AS,2023-10-02,848,N469AS,SEA,23:30:00,23:33:00,355,345,3,23:53:00,20,0,0,0,0,0
AS,2023-10-02,866,N933AK,LAX,15:15:00,15:08:00,342,333,-7,15:28:00,20,0,0,0,0,0
AS,2023-10-02,876,N941AK,SFO,11:00:00,11:00:00,320,323,0,11:31:00,31,0,0,0,0,0
AS,2023-10-02,888,N938AK,SEA,10:35:00,10:32:00,359,359,-3,10:57:00,25,0,0,0,0,0
AS,2023-10-02,892,N983AK,SAN,13:19:00,13:06:00,342,337,-13,13:25:00,19,0,0,0,0,0
AS,2023-10-02,896,N419AS,SEA,14:10:00,14:06:00,358,351,-4,14:25:00,19,0,0,0,0,0
AS,2023-10-03,802,N961AK,SEA,20:10:00,20:00:00,358,346,-10,20:25:00,25,0,0,0,0,0
AS,2023-10-03,804,N481AS,SFO,22:40:00,22:32:00,315,312,-8,22:55:00,23,0,0,0,0,0
AS,2023-10-03,816,N938AK,SEA,07:00:00,06:56:00,360,357,-4,07:26:00,30,0,0,0,0,0
AS,2023-10-03,828,N971AK,ANC,22:00:00,21:50:00,362,323,-10,22:09:00,19,0,0,0,0,0
AS,2023-10-03,830,N962AK,SJC,12:40:00,12:43:00,318,315,3,13:01:00,18,0,0,0,0,0
AS,2023-10-03,834,N977AK,PDX,15:40:00,16:48:00,339,354,68,17:20:00,32,0,0,15,0,68
AS,2023-10-03,848,N943AK,SEA,23:30:00,23:39:00,355,342,9,00:01:00,22,0,0,0,0,0
AS,2023-10-03,866,N918AK,LAX,15:15:00,15:06:00,342,336,-9,15:25:00,19,0,0,0,0,0
AS,2023-10-03,876,N933AK,SFO,11:00:00,10:59:00,320,299,-1,11:15:00,16,0,0,0,0,0
AS,2023-10-03,888,N952AK,SEA,10:35:00,10:30:00,359,359,-5,11:01:00,31,0,0,0,0,0
AS,2023-10-03,892,N479AS,SAN,13:19:00,13:14:00,342,352,-5,13:51:00,37,0,0,0,0,0
AS,2023-10-03,896,N983AK,SEA,14:10:00,14:15:00,358,353,5,14:42:00,27,0,0,0,0,0
AS,2023-10-04,802,N423AS,SEA,20:10:00,20:13:00,358,344,3,20:37:00,24,0,0,0,0,0
AS,2023-10-04,804,N984AK,SFO,22:40:00,22:36:00,315,313,-4,22:59:00,23,0,0,0,0,0
AS,2023-10-04,816,N495AS,SEA,07:00:00,06:55:00,360,343,-5,07:14:00,19,0,0,0,0,0
AS,2023-10-04,828,N481AS,ANC,22:00:00,21:44:00,362,380,-16,22:06:00,22,0,0,0,0,0
AS,2023-10-04,830,N983AK,SJC,12:40:00,12:38:00,318,315,-2,13:00:00,22,0,0,0,0,0
AS,2023-10-04,834,N982AK,PDX,15:40:00,15:39:00,339,341,-1,16:00:00,21,0,0,0,0,0
AS,2023-10-04,848,N457AS,SEA,23:30:00,23:20:00,355,354,-10,23:44:00,24,0,0,0,0,0
AS,2023-10-04,866,N974AK,LAX,15:15:00,15:42:00,342,331,27,16:03:00,21,0,0,0,0,16
AS,2023-10-04,876,N918AK,SFO,11:00:00,11:03:00,320,317,3,11:31:00,28,0,0,0,0,0
AS,2023-10-04,888,N442AS,SEA,10:35:00,11:23:00,359,366,48,11:47:00,24,48,0,7,0,0
AS,2023-10-04,892,N913AK,SAN,13:19:00,13:13:00,342,334,-6,13:35:00,22,0,0,0,0,0
AS,2023-10-04,896,N953AK,SEA,14:10:00,14:00:00,358,355,-10,14:29:00,29,0,0,0,0,0
AS,2023-10-05,802,N461AS,SEA,20:10:00,20:08:00,358,349,-2,20:25:00,17,0,0,0,0,0
AS,2023-10-05,804,N514AS,SFO,22:40:00,22:40:00,315,313,0,23:00:00,20,0,0,0,0,0
AS,2023-10-05,816,N924AK,SEA,07:00:00,06:59:00,360,348,-1,07:20:00,21,0,0,0,0,0
AS,2023-10-05,828,N442AS,ANC,22:00:00,21:46:00,362,357,-14,22:11:00,25,0,0,0,0,0
AS,2023-10-05,830,N961AK,SJC,12:40:00,12:39:00,318,310,-1,13:03:00,24,0,0,0,0,0
AS,2023-10-05,834,N938AK,PDX,15:40:00,16:31:00,339,349,51,17:00:00,29,3,0,10,0,48
AS,2023-10-05,848,N968AK,SEA,23:30:00,23:50:00,355,375,20,00:15:00,25,20,0,20,0,0
AS,2023-10-05,866,N941AK,LAX,15:15:00,16:03:00,342,316,48,16:20:00,17,0,0,0,0,22
AS,2023-10-05,876,N971AK,SFO,11:00:00,10:56:00,320,307,-4,11:17:00,21,0,0,0,0,0
AS,2023-10-05,888,N926AK,SEA,10:35:00,10:38:00,359,360,3,11:09:00,31,0,0,0,0,0
AS,2023-10-05,892,N983AK,SAN,13:19:00,13:16:00,342,331,-3,13:41:00,25,0,0,0,0,0
AS,2023-10-05,896,N917AK,SEA,14:10:00,13:57:00,358,350,-13,14:20:00,23,0,0,0,0,0
AS,2023-10-06,802,N919AK,SEA,20:10:00,20:16:00,358,344,6,20:35:00,19,0,0,0,0,0
